,opinion,mes,año,retroalimentacion
231,perfectamente situado centro ciudad México precio razonable embargo muchas habitaciones pequeñas así si preocupación conseguir habitación superior dieron habitación esquina parte frontal vistas catedral Zócalo Palacio Nacional quedamos contentos habitación amplia bien equipada cuarto baño Sólo ducha así si bañera importante puede ser motivo preocupación personal amable servicial hablaba bien inglés parecían contentos allí,11,2014,1
232,Hice escala ciudad mexico aloje zocalo buena atención instalaciones comodas vista restaurant terraza linda da vista privilegiada plaza,4,2018,1
233,Gran sorpresa llevé hospedarme hotel acaban remodelar sinceramente cada detalle cada rincón hace inolvidable estancia habitaciones asignaron  amigos  aunque pequeñas distribución decoración hacen realmente acogedora dan bienvenida recepción manera cálida personal súper amable atentos ofrecen bebida bienvenida mientras registras habitación dejan mensaje escrito mano dándote bienvenida dejan dulce mexicano delicioso botellita tequila Toda decoración detalles  mexicanos encantó buen gusto decorado delicia vista confort restauran Balcón del…,4,2018,1
234,Zócalo Central bonito recién remodelado ubicación inmejorable justo Zócalo Catedral Metropolitana cuartos aunque grandes funcionales cómodos servicio todas personas empleadas hotel excelente especial Daniel recepción así Dittor Brandon Karla Restaurante  Bar cierto terraza vista increíble Zócalo alrededores Gracias atenciones,4,2018,1
235,Situado par metros plaza ZócaloEso significa casco histórico alrededor habitaciones amplias limpias buena cama buen baño planta  salón desayunos maravillosa terraza vistas Zócalo Catedral lugares turísticos desayuno excelente servicio mejor todavía creo mejor turista quiera conocer enorme urbe  millones habitantes,4,2018,1
236,lugar hermoso  arquitectura impresionante parte tarde verdad nunca apreciado fabuloso ve catedral hermosa  igual edificios rededor plancha bandera majestuosa invito visiten ,4,2018,1
237,pasé bien vista increíble comida delicia lugar ideal cena romántica plática amigas Ampliamente recomendado Excelente atención Manuel Flores Maria Candelaria,5,2018,1
238,hotel mayo  verdad instalaciones confortables personal atentos todos pequeño detalle dejaban dias tarjeta pronostico tiempo dia dos bombones buena atencion mismo personal restaurante atentos puede apreciar toda plaza vimos izar bandera espectacular,5,2018,1
239, botones planta callepasando recepcionlas habitaciones grandeslimpiasy subier restaurante experiencia extraordinariabuenas vistas restaurante bonito bien atendido cocina comedor,5,2018,1
240,ubicado centro histórico  ubicación ideal punto medio ir diferentes lugares  zona noche ve segura solo pensar subir restaurante valía pena si allá puedes movilizarte taxis ahí mismo contacta confiables ningún riesgo precios parecieron razonables  limpieza fabulosa felicito personal  habitación  hab doble hermosa detalles hicieron días Mexico acogedores atención personal restaurante ubicado terraza pareció mejor mexico 🇲🇽 comparación q misma categoría  demasiado amables EXCELENTES…,5,2018,1
241,cuenta ubicación privilegiada frente zocalo cerca  habitaciones impecables accesorios necesarios restaurant vista increíble  peor comida buen calidad cantidad par duro porciones escasas guarnición aceptable acompañe plato Recomiendo lugar asi comida,4,2018,1
242,podríamos decir agradable amable servicial personal Recomendaría totalmente hotel decisión conmutación típico Ciudad México opción correcta Volveré,10,2014,1
243,contento estancia toques agradables gerencia personal parece comprometido proporcionar experiencia agradable casa hacer caramelos servicios servicios personal recepción conserjería amable servicial profesional habitación pequeña bien amueblado buen café ampliamente reformado hace  meses Ventanas reduce ruido bien Excelente ubicación Internet WiFi encima media gratis Realmente encantó esperamos volver pronto Gracias todos Richard   Dic,12,2014,1
244,viaje organizado agencia viajeros escogido maravilloso tres primeras noches estancia México interior buen gusto personal servicial amable habitaciones limpias desayuno puede elegir gran variedad deliciosa comida frutas Bien mencionar fantástica vista ciudad restaurante azotea hotel ubicación mismo centro ciudad compensa habitaciones pequeñas general realmente disfruté estancia Zócalo Central,11,2014,1
245,personal servicial amable hablaba bien inglés Precioso restaurante azotea vistas plaza principal buen desayuno buffet habitación pequeña pequeña cama doble aire acondicionado parece ser apagado noche hacía calor habitación Deberíamos haber pedido habitación grande cama si uno Habitación cafetera caja seguridad wifi gratuito canal CNN nevera agua mineral habitación tabla planchar pequeña nevera cada planta puedes servirte botellas agua gratis práctico Preciosos productos baño Cajero automático vestíbulo Seven vuelta esquina vigilada personal de…,11,2014,0
246,agradable estancia noche aquí parte ciudad México parada elegimos principalmente ubicación y concretamente vista restaurante visitado Ciudad México y aunque disfrutamos Zócalo planeando visitar cualquier cosa estancia sólo queríamos tener pequeña muestra ciudad camino destino llevó  minutos llegar aeropuerto  tráfico pm ubicación realmente genial justo plaza central mejor sorpresa varios deliciosos taquerias misma cuadra Después disfrutar vista bebida aperitivos restaurante abierto  noche comida especialidades…,11,2014,1
247,Viajaba ciudad México viaje negocios planeando quedarte grandes cadena hotelera recomendado lugar central Zócalo perfecto encanto aunque lujoso habitación buen tamaño impecablemente limpias personal encantador problema recomiendo restaurante planta superior buena comida fabulosas vistas margaritas cuadradas sorprendentes principales fresa,1,2015,1
248,Acabo regresar  días noches ciudad México gustó Zócalo Central suficiente éste primer TripAdvisorrecomendación crítica escrito viajero solo EEUU habla español quería feliz encontrar ubicación ideal centro ciudad México y turístico centro histórico siento seguro caminando incluso noche personal Zócalo Central ayudó continuar comodidad seguridad mostrador Servicios turísticos especialmente útil habitación servicio limpieza excelente botellas agua gratuitas ipads usar vestíbulo buenos detalles ª planta Balcón Zócalo ofrece una…,1,2015,1
249,llegada sirvieron Agua horchata dulces recepción habitación ª planta justo tamaño perfecto  camas individuales pedido limpia bien decorada toque modernismo tradición armario espaciosa caja seguridad ducha perfecta aunque ventana pequeña vista agradable calle catedral Cada día señora limpieza darán dulces personal recepción amable hablaba bien inglés Celebramos víspera Año Nuevo balcón agradable dijo madre siempre recordar celebración servicio atención cliente simplemente perfecto conexión wifi funcionaba bien madre no…,12,2014,1
250,alojamos  días suite junior jacuzzi habitación preciosa vistas Catedral Zócalo personal hace imposible satisfacer necesidades peticiones especiales restaurante planta superior servicio excelente gran vista centro Zócalo Catedral pueden llamar taxi precio decente así preocuparte moverte embargo puede ir andando cualquier sitio alrededores seguros joven limpiar habitación izquierda dulces cada tarde junto tarjeta pronóstico tiempo día siguiente sentimos realmente realeza allí recomendamos encarecidamente Zócalo Central,12,2014,1
251,alojamos aquí  días agradable limpio personal amable Cogimos suite junior bonita bañera jacuzzi céntrico turistas terraza azotea agradable Aunque tan céntrico entorno puede ser ruidoso Debido situación tráfico México registro primero usted necesita estar viajar áreas Condesa restaurantes puede tomar hora,12,2014,1
252,entramos hotel recibieron manera cálida amable posible ubicación estratégica salir taxi ir caminando alrededores par tiendas restaurantes propio cajero automático fin veces ido Mexico duda sido favorito momento Antonio recibió front desk siempre dispuesto ayudar dar mejores tips resolver cualquier inquietud tuviéramos RESTAURANTE delicioso además vista tan privilegiada hacia Zócalo hacen must DF,3,2018,1
253,habitación bien excelente ubicación vista hotel inmejorable alimentos restaurante Balcón excelente Además trato personal recepción camaristas bien Gracias seguro regresaré,3,2018,1
254,Ubicación excelente personal servicial desayuno delicioso único detalle mayoría habitaciones ventanas pequeñas sientes ahogas vista vista pared cuadra Zocalo,3,2018,1
255,Pocos lugares transmiten tanta historia  corazón centro Histórico riqueza arquitectónica México colonial ceremonia retiro bandera digno ver costado norte cátedra,1,2018,1
256,cordialidad calidez primer momento llegar extremadamente buena restaurante terraza linda vista aconsejo hacer siempre reservación comida buena variedad bebidas,2,2018,1
257,llegamos quedamos impresionados solo observar lobby sabíamos gran hotel decoración bella siempre limpio todo ver habitaciones enamoramos aún hotel cama  muebles incluso baño excelentes agradó pasillos pusieran refrigerador podías tomar aguas cualquier hora manzanas hora desayunar terraza preciosa pintoresco lugar acogedor vista zócalo demasiado bella desayuno completo rico duda alguna mejor aparte encuentra mero corazón ciudad hace aún atractivo,12,2017,1
258,Excelente opción alojarse corazón centro histórico CDMX restaurante terraza aire libre vista templo mayor palacio gobierno instalaciones buen estado higiénico mas remarcable lugar definitivamente personal excelente atención reciben front desk cóctel bienvenida abandonas instalaciones Felicidades,3,2018,1
259,buen nivel habitaciones chicas problemas atencion personal excelente desayuno bueno vista increible Catedral Plaza Zocalo,3,2018,1
260,habitación grande cuenta jacuzzi amenidades embargo decoración antigua mala distribución desafortunadamente vista cuenta retaurant increíble llama zocalo buenísimo,11,2017,0
261,buena ubicación  cerca subtes City Tour puntas visita turística Cordialidad predisposición cada empleados puerta mostrador bar hermosa vista terraza Cuenta cajero automático puerta Buneas taquerías cerca cama colchón almohadas blanco baño servicios impecables recomiendo,11,2017,1
262,Nunca tarde escribir buena crítica gran hotel habitaciones limpias niños amable espectaular vista vacaciones toda familia pasamos maravilla duda alojaremos allí próximo viaje,8,2014,1
263,Hotelhabitación alojamos felices Zócalo Central varios días  Diciembre espaciosa habitación esquina vista obstáculos plaza Catedral así Cinco Mayo Avenue excelente queríamos aislado lejos bullicio ciudad quedamos contentos limpieza diseño habitación personal educado atento comienzo continuamente agua fría embotellada gratis ascensores ipads disponibles uso vestíbulo agradable manejo vuelo registros Ubicación distrito histórico bastante segura emocionante explorar opciones locales restaurante abundantes Aunque restaurante…,12,2014,1
264,agradable Limpio bien dirigido habitación  bien oscuro única pequeña ventana daba estrecha quadrangle alto embargo pide habitación tranquila tranquilo lado catedral plaza así creo sido ruidosas camas duras almohadas suaves cómodas cafetera habitación repone diariamente agua poner habitaciones nevera llena agua máquina hacer hielo final pasillo dulces gratuitos izquierda servicio limpieza cada noche cuarto baño ducha tocador secador  Utilizamos piso arriba desayuno vista puesta de…,2,2015,1
265,encantador encuentra justo Zócalo edificio histórico personal atento servicial incluyendo restaurante vista increíble Zócalo ubicación difícil superar habitaciones pequeñas incluso persona oscuro todas caja fuerte cafetera acceso internet wifi agua cortesía habitaciones ª planta ruido restaurante Â° piso Desayuno buffet  mañana ª planta  restaurante vistas Zócalo área vestíbulo ipads uso huéspedes gimnasio fruta agua disponible forma gratuita huéspedes y distintos pisos un…,1,2015,1
266,primer alojado refrigerador botellas agua situado cada piso cerca ascensores junto fruta fresca ¡Qué considerado considerados toque suministrar agua huéspedes gratis gustó atención detalle ejemplo adorables etiquetas envueltas cordeles golosinas botellas agua altavoz baño proyectaba sonido televisión ocupar usted tiempo baño  quedé impresionado ordenador portátil mostrador Servicios turísticos muestran todas excursiones día así precios ayudaron medio día excursión tarde antes gustó ligereza Unas pocas oportunidades mejora había…,1,2015,1
267,Zócalo Central ubicación perfecta Zócalo cerca Madero Street restaurantes tiendas importantes lugares turísticos comida hotel comenzando buffet desayuno buena mí importante mejor bienvenida saludo llegada hotel Patricia hace sentir bienvenido instanly verdadera ventaja hotel misma buena actitud continúa toda estancia toques thoughthtful recepcionistas David Samantha siempre educado servicial gran experiencia personal hotel leído críticas Si usted debe tener habitación cuarto baño grande puede quieras buscar lugar necesidades Zócalo Central…,2,2015,1
268,marido pasamos  noches hermoso  febrero personal increíblemente servicial educado preguntamos muchas preguntas siempre agradables dispuestos ayudarnos hacer llamada teléfono simplemente indicarnos metro cuadra fácil entender asustarnos  genial cogimos ambos aeropuerto problemas montón restaurantes cerca vista restaurante terraza increíble botellas agua gratis cerca ascensor toque necesario amigable vainas café habitación buen café ninguna queja Buen precio buena ubicación personal maravilloso ¿Qué cualquiera que…,2,2015,1
269,Visitamos  Noviembre excelente ubicación céntrica vistas terraza azotea da plaza principal ciudad México  Zócalo da nombre único inconveniente demostración mientras allí ruidoso creo normal habitaciones excelentes aunque demasiado grande vistas punto destacado tener comiendo terraza azotea buffet desayuno amplia variedad platos disponibles vistas impresionantes aprovechamos buffet almuerzo día comimos dos veces cena así puede decir comida alta calidad personal muy…,11,2014,1
270,Extraordinario servicio momento enfoque entrada personal amable atento Ubicación magnífica terraza vistas geniales habitación pequeña baño pasada moda techos altos encanto general compensan gusto alojaría aquí nuevo,2,2015,1
271,Si vas allí pide habitación vistas Zócalo caro habitaciones vistas atractivos  pequeñas luz Casi imposible abrir ventana Todas habitaciones ruidosas vista restaurante azotea precioso,2,2015,0
272,Excelente pasear pareja disfrutar vista arquitectura palacio gobierno federal catedral joyerías gran variedad recuerdos amigos familiares saborear exquisitos alimentos mexicanos tales tacos canasta pan recién hecho etc verdad lugar agradable mucha vigilancia recomiendo aún toco terremoto gente apoyando orientando dan seguridad semana,9,2017,1
273,Excelente servicio atención huéspedes habitaciones comodas restaurante vista impresionante zócalo central ubicación perfecta visitar puntos turisticos comida excelente,1,2018,1
274,hacen sentir casa llegas detalle toallas húmedas dulce típico mexicano encuentras llegar habitación nota bienvenida parte gerente general mucamas habitaciones limpias atentos familia requeríamos claro mencionar hermosa vista platillos exquisitos chef,1,2018,1
275,realmente Ciudad México Excelente ubicación excelente personal restaurante terraza vista preciosa excelente desayuno acceso mil lugares históricos Regresaría pensarlo,1,2018,1
276,encantó Hotel absolutamente personal amable Apenas entras olor magnifico atención llegar reciban vaso agua genial vista terraza única sabor comida exquisito atención meseros buena cama super cómoda duda volveré pronto Gracias Alex,12,2017,1
277,corazón Centro Histórico unas vistas impresionantes zócalo detalles tradicionales impecables habitaciones pequeñas habitación lujo dos personas cálidas necesario días confortables DF desayuno riquísimo atención personal gran amabilidad además tener vista postal ciudad México Hermosa estancia hotel mejor ubicación queremos ver historia colonial,1,2018,1
278,pequeño gran servicio llegada bellboys atentos llegada ofrecen ayuda inmediata registro rápido eficiente amable habitaciones pasillo nota estàn siendo remodelados decoración buen gusto detalle limpieza amenidades baño buena calidad vista restaurante perderla comida excelente porciones vastas lugar duda lugar vivir Centro Ciudad México buen gusto,2,2018,1
279,interesante centro histórico per ciudad concentra edificios públicos Catedral Metropolitana Además rodeado centro comercial acceso compras restaurants peatinales músicos callejeros buen nivel artístico,2,2018,1
280,Estupenda experiencia delicioso acertadas sugerencias señores Daniel ChávezLuis Noriega Capitán Hugo Arzarte agradecidos estupendo servicio muy atentos pendiente familia sintió gusto muchas ganas regresar Gracias todo,1,2018,1
281,Excelente ubicación preocupación increíble pasajeros bien atendidos restorante vista magnífica  piso lugar además personal calificado agua embotellada manzanas disponibles siempre cuenta gimnasio,1,2018,1
282,Después largo vuelo Inglaterra gran lugar comenzar visita México mundo amable acogedor demasiado problema Habitación excelente cómodas restaurante copa vista plaza  comer allí evidente mundo disfrutan comida vista terraza azotea bien vale pena visitar duda volveré alojar allí día más,2,2015,1
283,Elegimos ubicación céntrica ciudad México llegada dieron gran bienvenida parte recepción personal conserjería llevaron habitación ª planta habitación grande ambiente limpia excelente vista Zócalo Cama cómoda limpia Dispone botellas agua cortesía días habitación fruta fresca agua cada piso restaurante unas vistas preciosas decepcionó comida pedimos mujeres servicios clientes serviciales hora organizar excursiones siempre disponible dar consejos experiencia placentera general,2,2015,1
284,Llegué tarde ciudad México encontrar reserva confirmado Expedia Hampton Suites perdió SA lleno encontraron habitación Zócalo Central quedé feliz ubicación perfecta exploración distrito histórico oído banda marchando mañana campanas iglesia tranquilo Flores frescas todas áreas públicas cerámica talavera terraza restaurante genial tomar bebida desayuno mexicano Reservar mesa aire libre,2,2015,1
285,alojé hotel bien situado personal acogedor especialmente recepción servicio cliente señora  problema Comida restaurante planta  primera clase agua fruta sabrosas exquisiteces estancia estupenda volvería cualquier día,2,2015,1
286,Usted puede pedir mejor ubicación ciudad México da Zócalo plaza bulliciosa ciudad poca distancia pie numerosos lugares interés restaurantes pesar medio todo calma tranquilidad Verá acción Zócalo si reserva suite junior oír habitaciones espaciosas calefacciónaire acondicionado servicio atento terraza tejado restaurantebar buena comida mejor vista ciudad pierda buffet desayuno caro delicioso Prime día hacer turismo,2,2015,1
287,ubicación Zócalo Central increíble  situado corazón centro histórico ciudad México puedes andar laberinto estrechas calles calienta contenido mejor parte estancia gran servicio atención cliente empleados hotel hombre recorre destaca nombre Mitlon trabajando recepción llegada ayudaron registro conocimiento zona increíble visitante regular ciudad México negocios sugirió lugares ir tan conocido digno visita tiempo libre Panteón Civil Delores Chaputtepec Park muchas personas famosas enterrados No gusta Milton…,1,2015,1
288,gusta hotel carácter acogedor atento personal magnífica ubicación habitación vista plaza principal gran vista acción incluyendo vista pájaro ceremonia recaudación bandera diaria Aparte vista habitación preciosa todavía escribo amuebladas gusto tamaño generoso debido ubicación vista fácilmente compensa Si gusta dormir puede quieras evitar habitaciones parte delantera ª planta raspado sillas restaurante encima comienza  mañana dura tarde importó demasiado aunque Comí restaurante dos veces  buena calidad atento servicio buena relación…,3,2015,1
289,alojamos Zócalo Central dos días principios marzo experiencia positiva general Puntos positivos  paseo   segundos ubicación Zócalo  quizás mejor ciudad México  sexta terraza piso  desayuno allí ambos días así copa noche restricciones vista Zócalo pudimos ver duda único techo terraza alrededor perímetro Zócalo barato esperar  ¡qué vista  Servicio principio fin servicio recibimos personal recepción conserje o servicios personal bar terraza educado amable servicial  Unlimited bottled water  Ciudad México agua potable del…,3,2015,1
290,Reservé Zócalo Central línea saber ella linda sorpresa encontrar reluciente limpio hotel precioso personal atento hermoso tejado terraza comer dejan muerto Catedral Plaza vistas suite junior ventanas mujer viaja sola sentí seguro cuidado maravilloso lugar voy tener pasar recomendación amigos,3,2015,1
291,Excelente ubicación plaza habitación limpia buenas comodidades personal recepción fabuloso Atento servicial demasiado problema conserje ayudó taxis direcciones lugares hacer compras comidas Â° piso geniales agua embotellada fruta gratis cada planta bono bienvenida gran lugar alojarse Si alguna vez Ciudad México lugar difícil superar recomendable,3,2015,1
292,punto atendieron muy amables desayuno rico habitaciones limpias camas cómodas podría seguir así rato ¡Recomendadísimo,12,2017,1
293,ideal conocer centro ciudad moverte hacia diferentes puntos restaurante excelente desayuno vista preciosa personal amable edificios históricos centro bastante frío noches,12,2017,1
294,excelente excelente ubicación camas super deliciosas descanso genial atención esperecial Eduardo de atención central mejor siempre quedo pues satisfacción TOTAL,12,2017,1
295,satisfecha atencion persona Zocalo Centra l especial Señorita Masha amable profecional general bien atendida familia encantaria regresar viaje inolvidable,11,2017,1
296,ubicación atención servicio excelentes habitaciones cálidas confortables cava bien seleccionada forma particular preparar menúes logrado especialidad combinar cocina toque especial chef decir vista Plaza Mayor especular toda experiencia cultura gastronómica,11,2017,1
297,Hice reserva terraza tomar brunch almuerzo novio llegar recepción amable mesa lista vista espectacular siempre pendiente sol moleste comida comida parte deliciosa mimosas mandarina encantaron servicio Alfonso impecable atento necesitábamos recordable único si vas menos desayuno preguntes paquetes ofrecen sabíamos consumimos dos Cobraron individual precio si notable,12,2017,1
298,Febrero  hice reserva Zócalo Central realidad inicio hice excelente ubicación tiempo averiguando hotel creía haber realizado buena eleccióntocaría esperar llegara momento ver si verdad hecho elegido bien Ahora bien fin semana concrete visita imagen llevo hoy voy  positiva cierto la primera imagen cuenta duda alguna primera visita deja gran sabor boca excelente ubicación personal cargo verdad comprometido hacer sentir huéspedes casa instalaciones excelentes restaurante personal alta calidad verdad me…,12,2017,1
299,buen servicio comida buena capitán ChrisMiguel ofrecen excelente servicio hace hicieron transmisión radio quedaron cortos excelente lugar felicidades chef recomendable,12,2017,1
300,gustado fotografías ubicación Centro Histórico embargo expectativas superadas infraestructura bien cuidada habitaciones bonitas ubicación buenísima especialmente increíble atención personal llegada cálida bienvenida parte Antonio Luz Alberto puerta siempre sonrisa atento cómo amanecimos pasando etc Alejandra super atenta Patricia preocupada dando seguimiento pequeñísimo inconveniente calefacción cierto buscaron solucionar forma inmediata Expectativas superadas creces definitivamente invitados regresar Felicitaciones,12,2017,1
301,Destaco Alejandro recepción Antonio Luz Lorena cuanto restaurant Yaneri grata atención camareras habitación  Excelente ubicación agradable ambiente  Totalmente recomendado,12,2017,1
302,gran ubicación fantástica personal atento amable habitación  enanísimo   daba patio oscura limpio instalaciones bien restaurante terraza genial desayuno fantástico bebidas genial buena estancia,3,2015,1
303,Viajé esposa Ciudad México semana pasada después mucha investigación y comentarios favorables TripAdvisor instalamos vuelohotel paquete estancia Zócalo primera vez ciudad queríamos ubicación céntrica poca distancia pie centro histórico ciudad Zócalo Central ofrece más paso taxi recibió nombre dieron bienvenida rápidamente refresco toalla caliente checkin rápido mostraron habitación manera oportuna alojamos tercer piso vistas ciudad nevera fruta fresca agua embotellada justo puerta Internet WiFi disponible habitación tranquila noche La…,3,2015,1
304,mejor ubicación zona histórica cerca excelente servicio plaza Zócalo personal profesional encantado ayudarle agua gratis appels Precioso restaurante azotea sirve buen desayuno única queja cama demasiado pequeña,3,2015,1
305,Situado justo centro histórico Ciudad México opción ideal día dos estancia Ofrece vista estupenda ª planta restaurante provee huéspedes suministro ilimitado agua embotellada manzanas hielo máquinas ª embargo cama tan pequeña pareja dormir acoplarse buena noche sueño allí  noches noche buen sueño cada esquina haga obligados ir pareja comida bodega normalito recomiendo alojarse aquí  noches si desea gran ubicación ciudad México caminar,3,2015,1
306,experiencia general maravilloso momento entramos momento fuimos servicio maravilloso zona seguro hermoso empleados siempre preguntar dónde íbamos cuánto íbamos si volver llame conductor taxi Si primera vez íbamos era sugiero conseguir servicio taxi hotel par dólares más vale pena conductor taxi Fernando prácticamente guía turístico vista restaurante balcón impresionante maravillados maravilloso experiencia general fue,3,2015,1
307,ubicación perfecta distrito histórico pasos Catedral plaza Zócalo montón opciones comida metro personal genial servicial guinda pastel candy dan cada noche botellas agua uso gratuito Ipads vestíbulo habitaciones bonitas buen tamaño cabe duda volveremos lugar,4,2015,1
308, estrellas ubicado centro histórico Ciudad México famosa Plaza Constitución  Zócalo catedral principal ciudad tan sólo minutos distancia registro rápido eficiente personal general hablaba bien inglés especialmente recepción conserje habitación bastante pequeña distribución bastante decente cama pequeña reina bastante cómoda sábanas sentimos bastante antiguo duda sustitución Si alojas pareja o  habitación aconsejable reservar habitación grande televisión pantalla plana caja fuerte Nescafé entusiasmo máquina café ser ciudad algunos…,3,2015,1
309,Zócalo Central excelente elección  noches mientras hacer excursiones día alrededor afuera Ciudad México ubicación perfecta justo esquina zócalo plaza principal ciudad México habitación espaciosa impecable terraza restaurante ª ª planta da zócalo así además buena comida probamos desayuno buffet cena menú carta ambos bueno  vista encantador mejores partes estancia personal conserjería guardia nunca desperté tarde noche Varios personal recepción bueno gustaría especialmente increíble servicio Tania En…,3,2015,1
310,punto acabar estadía  noches sido estupendo recibieron agua arroz fríocanelacopa leche dulces toalla refrescante habitación dos camas individuales buen tamaño tranquilo control temperatura ubicados justo lado calle Plaza Catedral Palacio Nacional cuadra Templo Mayor ubicación estupenda buenos restaurantes inmediaciones personal servicial agradable hacer posible servirle Agua embotellada gratis cámara frigorífica manzanas siempre disponibles comido restaurante restaurante azotea unas vistas fantásticas sala de…,3,2015,1
311,ubicación perfecta distrito histórico realmente destaca personal especialmente Sra Hernández trabaja mostrador conserjería ayudaron organizar viajes lado ciudad sitios queríamos visitar encima allá organizar guía zona difícil encontrar gran experiencia,3,2015,1
312,Excelente Atención especial Persona amable dispuesto Restaurant terraza excelente Confort absoluto Ayuda tours personal disponible Manzanas agua disposición permanente,11,2017,1
313,Gran ubicado justo centro histórico CDMX excelente vista zócalo catedral quedamos suite Alameda cuenta  camas dobles área tipo estancia mismo espacio habitación bano excelentes condiciones amplio general trato siempre amable recepción Luisa persona encargada limpieza habitación Siempre atenta considerada nosotros llegar recepción reciben agua fresca toallas refrescarse después entrar habitación reciben nota bienvenida dulces muy buenos detalles camas cómodas general ningún problema descanso solo caso particular algo…,10,2017,1
314,exelente atencion especial lorena recepcion dia llegamos replica tubimos salir lorena acompaño estubo tiempo parecio exelente mas dio numero tel particular cualquier cosa  puntos exelente ubicacion exelente atencion empleados,9,2017,1
315,Felicitaciones FELICITACIONES  excelente hicieron sentir casa atención cordialidad demostrada personal  compromiso atención sintamos bien demostrada personal amabilidad amistosa sincera allá formal,9,2017,1
316,Realmente recomiendo bien ubicado cerca todo ambiente agradable atención buena cuarto bastante amplio cama comida habia ruido noche asi podia dormir problema,11,2016,1
317,zócalo zona agradable segura llena historia tradición alrededor sitios agradables comer buenas tiendas recomendable visitarlo inclusive hospedarse allí,10,2017,1
318,Excelente atención servicio Edificio Histórico considerado patrimonio nación Habitaciones pequeñas cómodas excelente servicio alimentos bella vista Zócalo Capitalino fin semana nuestro caso resulta difícil transporte cantidad gente deambulando avenidas cierre mismas,12,2017,1
319,lujo precios asequibles trabajadores atiende amabilidad resuelve todas dudas problemas problemas hacer facturación vuelo ayudasen sino encargaron todo desayunos terraza mirando hacia Zócalo lujo habitaciones cómodas limpias marché días hacer tour guardaron maleta vuelta comodidades,11,2017,1
320,Excelente servicio ubicación senti si Europa acogedor limpieza diez Gracias extraordinario pase estancia placentera buen precio Recomiendo Hotel ambiente restaurante fascinante,11,2017,1
321,Vengo lejos días pareja cuarto vecino sé peleando primer día empezó  am segundo día  am hablar recepción dijeron iban calmarlos llegaron opino necesita atención ser atendido gente ignorante ahora,11,2017,0
322,superó expectativas sentidos ubicación perfecta habitación daba calle unas vistas preciosas personal recepción centro negocios amable servicial comida bebidas restaurante excelentes duda recomiendo espero volver alojarme allí nuevo agua super rápida conexión wifi gratis agradecer,4,2015,1
323,sé si puedo añadir varias críticas anteriores habitaciones limpias pisos madera maciza WiFi agua gratis caja fuerte agua extra manzanas gratis final cada pasillo media cuadra Xocalo recepción televisión pobre ver modos desayunos adecuados especial habitaciones pequeñas,3,2015,1
324,personal hizo estupendo Siempre montón preguntas reservas billetes avión dónde ir etc  empleados especialmente mujeres centro negocios hará millas extra registro proporcionar toda ayuda necesita única queja mala calidad sábanas pequeño salón,4,2015,1
325,alojé aquí marzo  rodaje película inmediatas proximidades primera vez nueva dirección encanta hecho lugar gestión exactamente edificio necesario apenas di cuenta ocurriendo fuera joven profesional personal da lugar nueva visión Samantha David geniales Siempre cuidando necesidades seguimiento peticiones sonrisa cara lugar visita obligada si aloja centro ciudad México único inconveniente podría ser tráfico horarios tarifas taxi justo cada ciudad importante suerte siempre coche súper cerca hotel,3,2015,1
326,buen servicio personal ayudaron entregar maletas museo así cargar equipaje día vuelo restaurante arriba gran buffet desayuno hermosa vista ir junto él Mientras comíamos grabando nueva película James Bond guay habitación limpia necesitábamos,3,2015,1
327,tiempo estupendo aquí ciudad México vacaciones ubicación ideal justo lado plaza principal  Zócalo  personal amable servicial Tanya conserje servicial informarme acerca distintos museos mercados Andrea conserje amable siempre dispuesta contestar todas preguntas ciudad restaurante magnífica vista ciudad desayuno buffet bien  barato cenas deliciosas razonable precio Volvería aquí viaje,4,2015,1
328,bonito falta habitaciones pequeños detalles inodoros trabajando habitación olor cigarret general bueno bien situado restaurante buena comida pésimo servicio camareros capacitated portamaletas nadie supervisa,4,2015,1
329,encantó hotel Pequeño encanto montón historia carácter ubicado centro ciudad México Frente catedral palacio gobierno zona segura llena policía puede caminar día ninguna preocupación asegúrate conseguir mapa gratuito hotel personal amable Tan pronto impregnado vestíbulo saludaron jugo tamarindo sabía celestial complemento hotel check in fácil rápido camino habitación vi nevera pasillos llenos agua manzanas botones explicó allí complementarios yme podría ayudar propia tanta agua manzanas necesitaba buen toque país mundo famoso por…,4,2015,1
330,justo frente plaza Reservé habitación vistas aunque agradable habitación ruidosa cafetería planta ª justo debajo ella oído sillas moviéndose momento cierre nuevo mañana esquina calle placa metal ruidoso cada vez coche fuimos Así constante Pedimos cambiaran problema cambiaron habitación interior pequeña tranquilo Además aire acondicionado funcionaba llamé arreglaron servicio bueno encontramos taxi privado llevó conferencia volver organizó viniera llevarnos aeropuerto general buena…,4,2015,1
331,Si quieres cerca distrito histórico ciudad mejores opciones Aquí cosas buenas hotel  Gran ubicación puede ver Zócalo Plaza Central palacio habitación bar azotea Justo enfrente catedral  servicio estupendo habitaciones limpias acogedoras jacuzzi habitación podríamos haber diversión buen baño días lado ascensor siempre botellas agua fría manzanas frescas Recibimos carta bienvenida escrito memos diciendo clima mañana tan dulce  Buenos personal  personal amable servicial preguntamos cambio dinero dijeron poco…,4,2015,1
