calificacion,fecha,nombre,opinion
ui_bubble_rating bubble_50, julio de 2017,Christopher Mendoza,"Muy buen hostel y muy bien ubicado (en el zócalo de CDMX, detrás de la Catedra y en la zona donde estan los citytours). Las habitaciones muy cómodas y con todo lo necesario. La Terraza Catedral es un ambiente de fiesta y nacionalización diarios. Los tours muy buenos y a un precio razonable. El desayuno lo justo y necesario, ya que recorrer la CDMX es un ejercicio muy bueno. En resumidas cuentas, volvería de nuevo a hospedarme con usted, ya que ese hostel tiene una mística única. Saludos desde Lima - Peru"
ui_bubble_rating bubble_10, septiembre de 2016,Daniel Garza,"Las vistas son muy buenas, tiene desayuno, pero la entrada y los pasillos son muy pequeños, las habitaciones pequeñas, me quedé encerrado en el baño de una habitación de baño compartida, el personal es amable, pero no está bien capacitado, el internet a veces funciona, y al personal de recepción le falta más seriedad."
ui_bubble_rating bubble_10, julio de 2017,Adrian Perez,"El personal es super desagradable, nunca contestan con gusto y hay que sacarles las palabras.  Cogimos un tour a Xochimilco y la info estaba en inglés y en español y sólo se dió en español el tour lo que hacía difícil para los de habla inglesa poder entender algo.  No hay política de respeto por los demás huéspedes y en el hostel no se hace nada para silenciar a partir de las 10 de la noche a los huéspedes ruidosos lo que hizo que incluso a las 2 de la mañana hubiera gente gritando por el hostel.  El baño de hombres en el cuarto olía todos los días a orines. La televisión no funcionó el primer día y no la arreglaron hasta el segundo día luego de insistir varias veces. El desayuno te permite comer UN SÓLO pan por persona. El agua de las duchas sale siempre fría y uno tiene que,…"
ui_bubble_rating bubble_50, julio de 2017,anagarcia10,"Terraza mundo joven catedral, iniciando evento, música dj mandarina récord, tipo comida  entradas y chapatas muy gourmet rica, buenos tragos, costo $$, wifi gratis, no estacionamiento, bonita vista panorámica del centro de la CDMX, buena atención, buena música, "
ui_bubble_rating bubble_30, octubre de 2014,Akhesa14,"La ubicación del hostal es realmente excelente y se puede disfrutar de una hermosa vista del Zócalo en el piso de arriba durante el desayuno. Desafortunadamente, la comodidad del hostal es mínimo: las habitaciones son pequeñas y muy ruidoso ya que se puede oír a todo el mundo en el albergue hablan así como el (repetitiva) música en el hall. Las habitaciones se limpian todos los días, cosa que es de agradecer si muchas personas en un dormitorio. El desayuno no es bueno. La comida es demasiado salada o dulce. Lo único bueno es el zumo de naranja recién exprimidos, pero tienes que tener suerte de conseguir una copa ya que sólo hay uno o dos personas corriendo la cocina por la mañana. Dice El hostal tiene wifi gratuito, pero solo funciona un día de dos y puede ser frustrante ya que,…"
ui_bubble_rating bubble_20, octubre de 2014,ygagne,"Excelente ubicación, pero muy ruidosa: se puede escuchar las conversaciones en la 1ª planta incluso desde el 4, y los que forman los pasillos y las de la azotea ... Las tuberías que llevan a las habitaciones que sepa exactamente cuando tus vecinos usar el baño. El desayuno presenta diversidad pero es , la mayoría del tiempo, pero no lo suficiente como para todas las personas aquejadas por el hambre y se dan cada mañana vacío platos (la organización podría mejorar y podrían utilizar más personal).  La conexión de internet wi-fi es casi innexistent (podría llevar algún tiempo a responder un e-mail y olvidar skype).  La tarjeta de crédito (que son las llaves de su habitación) tienen que ser recargada cada dos días o así, que es un poco molesto si cepillada a estar 2 semanas."
ui_bubble_rating bubble_40, octubre de 2014,JessyJmm,"El hostal está muy cerca del metro, y hay Turibus en frente. Me alojé en una habitación privada, muy bien cuidado. El desayuno estaba bien, y tienen todo tipo de tours que puede pagar y hay paseos gratis. También tienen algunas actividades de diversión durante su estancia, puede disfrutar. Y por la noche la azotea, funciona como un bar, para que pueda tomar algunas bebidas y disfrutar de la noche. Me gusta mucho el hostal, y puedo decir que fue uno de los mejores en los que me he alojado durante los años. S2"
ui_bubble_rating bubble_30, abril de 2014,Cassandra K,"La ubicación es inmejorable y el agradable personal que este hostal ofrece. Es muy seguro y que nunca te sientes inseguro. Fantástico bar de la azotea, donde puedes conocer a otros viajeros y excelentes excursiones diarias que siempre terminan con tequila disparos y cerveza. Sin duda alguna en uno de los tours o visite uno de los eventos que suceden en el bar por la noche. Es un poco ruidoso, ya echos de sonido a través del edificio y no tienen ventanas, persianas que no cerca todo el camino. Yo nunca había agua caliente en mis duchas, siempre estaban heladas."
ui_bubble_rating bubble_40, julio de 2014,roadwarriorVancouver,"Limpio, cómodo y muy bien situado, justo al lado de Plaza Zócalo. El personal es amable. El desayuno es bastante bueno (es gratis. e incluye huevos, tostadas, habas, etc. ).  El bar de la azotea es un poco gong show (al menos cuando yo estaba allí) y el lugar puede ser ruidoso (en su mayoría es inevitable, ya que la habitación es ventana son en el interior y mirar hacia abajo en el restaurante).  Sin embargo, En general, una buena oferta y perfecta para explorar el centro de la ciudad."
ui_bubble_rating bubble_30, noviembre de 2014,Martin W,"Éste es un buen hostal limpio. dirigido profesionalmente y muy buena ubicación para visitar el Zócalo y la catedral.  El bar de la azotea es el mejor. Magníficas vistas de el Zócalo.  El único inconveniente es que las habitaciones privadas son muy básicas y que el bar tiende a ser Luce el albergue de una pequeña fiesta.  En general, fue una buena experiencia."
ui_bubble_rating bubble_50, octubre de 2014,Aron M,"ups: pequeñas cosas como dos Tomas y una lámpara de lectura en cada litera, un pequeño dormitorio (4 personas), un MONTÓN! De gente Nueva todos los días perfectos para viajeros solos y de conocer gente en su viaje. bar en la azotea con vistas impresionantes, fiesta cada noche si quieres! UBICACIÓN! directamente en el Zócalo y el metro es de fácil acceso. Personal agradable, agradable para hablar y hacer todo tipo de eventos como una excursión a pie gratis o una barbacoa por la noche.  inconvenientes: el desayuno no es demasiado bueno (pero es incluido, así lo que ;) ) Wifi sufre concretamente en virtud de la cantidad de gente.  Todas las cosas consideradas un gran hostal! Especialmente perfecto para personas viajando solas que quieran encontrar compañeros de viaje. Yo no tuve,…"
ui_bubble_rating bubble_50, noviembre de 2014,Miguelita304,"Tan cerca de todo en el Centro Histórico. La habitación en la que estaba tenía una gran vista hacia la catedral y Zócalo. Cuando llegué, el personal era amable y servicial - me dejaron saber sobre el desayuno gratuito, WiFi contraseña y toallas política de contratación. Las habitaciones tienen taquillas gigantes donde puedes guardar tus cosas con seguridad y si no tienes un candado, puedes comprar uno de la zona de recepción. Una experiencia positiva para mi primera estancia en un albergue!"
ui_bubble_rating bubble_50, octubre de 2014,ExcitedtoExplore,"Me alojé aquí por 5 noches y me pareció un lugar encantador en el que alojarse. Todo el mundo, el personal y los huéspedes, era muy amable y la ubicación es increíble! Muy cerca de la estación de metro y tienes el desayuno con la hermosa catedral cada mañana. En los dormitorios que tienen un interruptor y dos puntos de fuerza en su cama, que es muy conveniente. Algunas desventajas incluyen las habitaciones un toque ruidoso cuando las persianas están abiertos (pero, ¿qué albergue divertido no es ruidosa? ), y el wifi es una mierda (es fácil encontrar lugares de comida cerca, con buena comida y wifi) pero es estupendo para el precio."
ui_bubble_rating bubble_20, noviembre de 2014,Dora F,"Este hostal solía ser uno numer, pero ya no., algunos miembros del personal no son educados, son muy nervioso, El desayuno no está listo a tiempo, que solía tener un excelente café, ahora es horrible café instantáneo. Papel higiénico estaba allí durante los cuatro días de mi estancia, no limpia la residencia correctamente. Terraza de la azotea es muy frío en la mañana, hicieron un montón de cambios pero desafortunadamente no para bien, pero la peor INTERNET casi nunca funcionó que es un verdadero problema si no estamos exactamente en vacaciones y necesita. Espero que el gerente puede cuidar de todo esto.desde el hostal es muy agradable y tiene una ubicación estupenda,"
ui_bubble_rating bubble_20, febrero de 2017,Daniela M,"La ubicación del hostel es ideal (cerca del metro, bares, centro histórico, etc). Sin embargo, la gente de su staff deja mucho que desear (obviamente hay excepciones). Hicimos el chek out 11.45 de la mañana (nadie nos aviso a que era a las 11 de la mañana) y nos cobraron una ""multa"" o ""sanción"" TOTALMENTE INNECESARIA.  Por otro lado, es casi imposible descansar ya que la estructura del hostel hace que todo lo que pasa ahí adentro RETUMBE y sea muy ruidoso.  No volvería a hospedarme allí, excepto por su excelente ubicación"
ui_bubble_rating bubble_20, enero de 2017,juan carlos r,"Me desapareció de la HABITACIÓN PRIVADA del hostel una batería externa de móvil. El personal de recepción muy amablemente me estuvo dando largas, porque el gerente del local no fue capaz de dar la cara hasta diez minutos antes de hacer cheking aut y cuando lo hizo fue por teléfono. El caso es que no me solucionó nada, se limitó a decir que yo no tenía pruebas de que mi aparato hubiera desaparecido. Repito, HABITACIÓN PRIVADA."
ui_bubble_rating bubble_30, agosto de 2016,Mairena77,"La ubicación del hostal es muy buena porque estás cerca de todo, pero eso mismo lo hace ser muy ruidoso, si tienen sueño ligero no se los recomiendo porque no van a dormir. No acepten tomar taxis de los que ofrece el personal del hostal porque son muy caros, es un robo !! El desayuno está incluido pero no esperen mucho, aun así por el costo está bien."
ui_bubble_rating bubble_40, noviembre de 2016,Julio G,"Mundo joven es una buena opción para el viajero solitario y con poco presupesto, me hospede 6 días en habitación para hombres compartida ( eran tres literas ) incluye desayuno ( pan, cereal, fruta, café, chilaquiles, huevos etc..) conocí a mucha gente de todo el mundo, iba solo pero en realidad nunca estuve solo, hay cocina equipada para preparar tus alimentos si gustas, hay centro de computo, una operadora turistica, restaurant y un bar en la terraza con una hermosa vista, la ubicación es excelente en pleno centro, hay mucha seguridad tanto por parte del hostel con sus guardias así como los policias que andan por fuera, lo unico malo es que me dieron una tarjeta electrionica como llave para entrar a mi habitación y como que se ""desprogramaba"" cada vez que salia de la habitación,…"
ui_bubble_rating bubble_50, mayo de 2016,fatimagabriela,"Excelente ubicaciòn justo atras de la Catedral, asì que todo queda cerca. Nos quedamos en una habitaciòn privada con baño privado, la cual es muy pequeña y no muy comoda pero funcional. Mucho ruido, pero buen lugar para quedarse en la ciudad de Mèxico. Cerca de todo. Personal atento. No me gusto el desayuno."
ui_bubble_rating bubble_30, marzo de 2017,Vicky P,"El lugar es bastante bueno, las habitaciones son todas modestas, aunque hay algunas mejores que otras (las que dan al hall son muy ruidosas). El desayuno es muy bueno, pero es importante tomarlo temprano, porque cerca de las 9.30 ya se empiezan a acabar las cosas y el servicio es medio flojo.  La ubicación está muy buena! Tiene una linda vista en la terraza y la cocina."
ui_bubble_rating bubble_50, abril de 2017,ROCALEMO,"El hostal está ubicado justo atrás de la catedral, más céntrico no podría ser. Al frente se estacionan muchos taxis híbridos y los turibuses, así que si no quisieran tomar el metro, ahí hay opciones. El personal es muy amable (con sus excepciones porque, de todos, uno resultó ser un poco engreído). Me hospedé en la habitación compartida con vista al Zócalo; la habitación estaba limpia, al igual que las sábanas (estaban completamente blanquitas, así que daban confianza), el baño, aunque compartido, tenía agua caliente y estaba también limpio (mucho dependía de las roommates) Desde el hostal se puede llegar a varios puntos a pie: Palacio de Bellas Artes, Torre Latinoamericana, El Zócalo y la Catedral que están en frente, estación del metro, restaurantes, bares, comida callejera,,…"
ui_bubble_rating bubble_30, marzo de 2017,Nadia D,"Fuimos con amigas, nos quedamos en una habitación privada. La habitación se encuentra en buen estado, al igual que las camas. Lo que era un poco molesto era el calor constante en la habitación. Las ventanas dan a un pulmón interno por lo que no se ventilan muchos las habitaciones  y además se escucha todo lo de las demás habitaciones. Agua caliente a cualquier horario y la ducha bien.  El desayuno es de 8 a 10 e incluye frutas, tostadas, dulce, manteca, café, te, hot cakes, huevos.  Está muy bien ubicado, cerca de todo. A una cuadra de la plaza del zócalo.  Hay un bar que abre a partir de las 6 de la tarde hasta las 2 am aproximadamente. "
ui_bubble_rating bubble_40, marzo de 2017,Roxana L,"El hostel cumple con los requerimientos básicos. Estuve en una habitación compartida de 6 mujeres y baño incluido, esta era pequeña con camarotes pero bien distribuida y todo muy limpio. Tiene una ubicación espectacular y los recepcionistas siempre prestos a ayudarte."
ui_bubble_rating bubble_20, febrero de 2017,Matías C,La ubicación es muy buena. Se encuentra a 4 cuadras de la para República Argentina del Metro que sale del aeropuerto. Reservamos una habitación doble con baño privado. La habitación es muy pequeña y poco cómoda. Su precio es similar o mayor a una habitación de hotel de 3 estrellas por la misma zona. La atención tampoco me pareció la adecuada: luego de estar viajando tantas horas esperaba tener un poco de consideración por parte del personal para poder ingresar a la habitación un tiempo antes del check in. Esperé lo mismo al preguntar si podría ser posible que nos dieran un café con tostadas (o lo que sea) unos 30 min antes de las 8hs. (hora de inicio del desayuno).
ui_bubble_rating bubble_40, febrero de 2015,Pablo DT,"Mi fin de semana en el hostal era súper!  No tuve problemas en cuanto al servicio, reserva, expectativas, etc. Fueron muy amables en el trato y siempre disponible para ayudar y dar un consejo.  Recomendación: la excursión a pie gratis con ""Ivan"" para mejorar: el desayuno!"
ui_bubble_rating bubble_50, enero de 2015,greta1010,"Me encanta este hostal! Hace poco estuve aquí para mi primera visita a la ciudad de México y, sin duda, volveré. El personal era amable, el hostal estaba limpio y como mujer que viaja con otra mujer, nos sentimos muy seguros ... tanto en el hostal y en la zona. El bar de la azotea era tan divertido para pasar el rato, bebidas, escuchar música y conocer a otras personas allí. Nuestra última noche allí un DJ fue spinning música electrónica en la azotea - ¡estaba en cielo!  Algunas personas han comentado que era un poco ruidoso, y lo fue ... pero bueno, eso es lo que tapones para los oídos para :0)"
ui_bubble_rating bubble_30, enero de 2015,Greg H,"En general, tuvimos una buena estancia aquí. Está en una ubicación magnífica, tiene buen seguridad y personal amable. La terraza de la azotea y el bar tienen una vista estupenda, aunque el bar tendía a tocar música lugar realmente muy temprano, no exactamente en una tarde chillout. Las habitaciones están bien, pero las literas son básicas - puedes sentir cada movimiento de la persona arriba/abajo. Nuestra residencia tenía 1 literas que tenía mucha privacidad y eran muy robustas pero en los otros dos eran frágiles ... poco extraño. Enchufes y luces son un plus. El desayuno era básico pero muy apreciado y sabroso. El autoservicio de lavandería es una buena cosa, algo raro en México y genial si tienes prisa. El principal inconveniente fue que la conexión WiFi era malísimo - el peor,…"
ui_bubble_rating bubble_40, mayo de 2014,DaveWandersDotcom,"No vamos a descansar, cuando llegué en Ciudad de México, estaba un poco preocupado por encontrar un buen hostal pero por suerte mis amigos locales no sabía donde ir. Situado justo en el medio del Zócalo, este hostal tiene una vista fantástica vista a ciudad de México con un montón de restaurantes cerca y la catedral a 2 minutos a pie. Hay una mesa/zona de bar en la planta baja junto al mostrador de recepción donde la gente cuelga alrededor. También hay un estupendo bar en la terraza de la planta superior donde se puede beber y conocer gente nueva. En general, una buena elección si estás en la zona."
ui_bubble_rating bubble_40, diciembre de 2014,Vanessa F,"Aspectos positivos: ubicación, casi justo en el Zócalo.  Gran desayuno gratis, copos de maíz, yogur, frutas, huevos, calientes, tostadas y café.  La azotea/terraza del bar de la azotea es agradable.  Las habitaciones del albergue son buenos, práctico con una luz y dos enchufes eléctricos para cargar los dispositivos.  Puntos negativos:  Wifi sin duda necesita una mejora, ya que reduce mucho. Tienen un par de ordenadores abajo, pero normalmente hay una cola para ellos.  las tuberías que pasan a través de las habitaciones = agua corriente sonidos de todo el mundo que alguien tira el inodoro.  La cocina le vendría bien una mejora, otro par de elementos para cocinar en sería práctico cuando está lleno.  En general, disfruté de mi estancia, y me gustaría volver."
ui_bubble_rating bubble_50, enero de 2015,nataliieezz,"Nos alojamos en el albergue Mundo joven en enero. Estaba en una gran ubicación en el centro del Zócalo, justo al lado de la catedral. Nos alojamos en una habitación privada, que fue estupendo, y conocimos a gente increíble y nos divertimos mucho. El bar de la azotea es impresionante y tiene diferentes actividades por la noche como de guacamole, que es muy divertido. Recomiendo encarecidamente el walking tours así, hicimos el mercado uno y fue una fantástica manera de ver una parte diferente de la ciudad de México y una tienda donde los lugareños tienda y además el guía turístico es un increíble dude :) Sin duda recomendaría a cualquiera que busque un lugar increíble para alojarse en la ciudad de México, muchísimas gracias chicos, que sin duda hizo que nuestra última unas cuantas,…"
ui_bubble_rating bubble_50, febrero de 2015,Leticiabramos,"Uno de los bests albergues que he estado. Está limpio, las instalaciones son muy buenas y el personal es estupendo ( Iván especialmente, que llevar a personas a la excursión a pie, a los clubes. Muy agradable! ).  Hay un bar en la azotea, es increíble! He conocido a mucha gente va mal por allí. Yo lo pasamos muy bien, lo recomiendo totalmente este lugar!"
ui_bubble_rating bubble_50, enero de 2015,LuisaKlG,"Me alojé en Mundo joven Catedral del 21 ene al 26 de ene, 2015 con un amigo y todo fue maravilloso! Las habitaciones están limpias, los chicos de la recepción está siempre dispuesto a ayudar, hicimos buenos amigos, todo el mundo era una bebida para hablar y algunos tequilasss en la terraza! IVAN (que trabaja en la recepción) es el mejor! La ubicación del hostal es otra cosa positiva. Es el centro de la ciudad, cerca de muchos lugares turísticos interesantes y hay artículos Handcraft feria que es simplemente increíble. Yo recomendaría este hostal"
ui_bubble_rating bubble_50, enero de 2015,estrangeira,"Gran ubicación en Zócalo, a corta distancia a pie de muchos de los lugares históricos más importantes. Habitación agradable, un ambiente seguro y un buen restaurante justo en frente. Bonita vista desde la terraza con vistas a la plaza principal. El personal es amable y servicial."
ui_bubble_rating bubble_50, diciembre de 2014,Sunnivamidtskogen,"Personalmente, ciudad de México no fue un gran éxito para mí. Pero este hostal hizo la parada valga la pena. Es muy grande, pero tiene un gran bar en la terraza con unas impresionantes vistas de la catedral y de la plaza, donde sin duda se conectan con los otros huéspedes unos chupitos de tequila (evitar la margarita a no ser que te guste cosas salado).  Me pareció que la gente de ahí era increíblemente social, y tuvimos un par noches estupendas con personas que conocimos durante nuestra estancia allí.  El albergue también organiza eventos sociales cada noche, cosas como el tours caminando (otra buena oportunidad de conocer otras personas en el hostal) y cosas en el albergue. Una de las cosas que hicimos fue su noche guacamole, donde nos dieron con ingredientes para hacer un,…"
ui_bubble_rating bubble_50, noviembre de 2016,Lizzie R,"Me gusto mucho las habitación con vista al zócalo y la catedral están muy bien,  la terraza tiene una buena vista nocturna y me agrada que el bar sea en la terraza así el sonido no se escucha tanto hacia las habitaciones y la limpieza es buena y por las noches trataban de guardar silencio en el lobby y la atención fue buena, sin dudas volvería a quedarme en este hostal "
ui_bubble_rating bubble_10, enero de 2016,Laura O,"No es un lugar para descansar. Sin duda la localización es excelente pero es extremadamente ruidoso, las habitaciones no están bien aisladas, se escucha absolutamente todo. Da la sensación de ser un lugar caótico."
ui_bubble_rating bubble_30, enero de 2016,Emma d,"Me hospede en un dormitorio por 3 noches y la limpieza y las camas estaban muy bien, pero el detalle de que no me llevaron al dormitorio y tener que andar buscándolo por mi cuenta se me hizo de mal gusto. En cuanto al Staff algunos son un poco cortantes y engreídos, en una ocasión  llegue como a las 11 de la noche y la puerta ya estaba cerrada y no había ningún timbre, así que golpee la puerta y salieron molestos porque estaba haciendo ruido, no es mi culpa que no pongan un tiembre o que descubran algún método para tocar la puerta sin hacer ruido. Una noche llegue y vi que mi cama ya estaba ocupada por otra persona y mis cosas ya estaban aventadas en la esquina del cuarto, no se si eso fue culpa de recepción o de algún viajero; pero cuando fui a comentarlo a recepción para que,…"
ui_bubble_rating bubble_50, noviembre de 2016,erick m,"Los precios son muy accesibles, el lugar es lindo, el desayuno es rico y se come con vista a la catedral. La atención fue muy buena de parte de todos los colaboradores. Yo llegué con mucho dolor de cabeza y muy amablemente me ofrecieron llamar a un medico...  Me encantó estar en este lugar, además de tender todo muy cerca."
ui_bubble_rating bubble_50, noviembre de 2016,Cinthialalala,"Las habitaciones con vista al zócalo son geniales, cuenta con buenos desayunos, buen bar con una vista increíble y está cerca a todo! Eso sí, cuando hay fiesta en el bar es posible que no descanses muy bien, a mí no me afectó pero sé de gente que no la pasó muy bien pero solo por eso. Regresaría de todas maneras "
ui_bubble_rating bubble_40, enero de 2017,Víctor S,"Soy de CDMX y tuve que hospedarme en este Hostel por temas de una mudanza, me gusto mucho, la ubicación es muy buena, las habitaciones son cómodas y aunque sólo me hospedé una noche puedo recomendarlo sin problema, un punto a favor muy bueno para cualquier viajero es el desayuno buffet que ofrecen, es completo y te ayuda a iniciar el día, además de la terraza con la increíble vista que tiene. El único punto que no me gusto es que nunca pude conectarme a internet y por lo que escuche de los otros chicos no era muy bueno, solo en el lobby. "
ui_bubble_rating bubble_10, diciembre de 2016,Guillermo Estrada,"Todo fue espantoso, no me complacieron como cliente, se beneficiaron con mi dinero solamente'  No lo recomiendo!!!  Mal servicio de recepción  No me regresaron mi dinero  Reserve y no me valieron mi reservación cuando ya había pagado..."
ui_bubble_rating bubble_40, enero de 2017,SamantaViajera,"Genial experiencia en Mundo Joven! Lo mejor es la ubicación, en pleno Zócalo de México. El ambiente es muy lindo, habitaciones con vista, un bar en la terraza muy bonito. Las habitaciones son cómodas, la limpieza buena. Lo que menos me gustó fue el desayuno. Recomiendo totalmente ir a Mundo Joven!"
ui_bubble_rating bubble_40, septiembre de 2016,Pirlutravel,"Si tienen una escala larga en ciudad de méxico, no duden en salir del aeropuerto!! en primer lugar porque la ciudad es preciosa y hay mucho para hacer, segundo, no es difícil de llegar y los precios de los hoteles no son prohibitivos, es tan lindo poder bañarse y descansar antes de volver a subir a otro avión!! tercero, no es buena idea quedarse durante horas con valijas en el aeropuerto del DF...todos esos militares con perros antidroga están allí por algo, y si sos un turista despistado y tenés la mala suerte de que alguien te pida ""vigilar una valija"" o ""hacer un favor"" la podés pasar muy mal. Este hostel nos aceptó aunque hiciéramos el check in casi a mediodía, muy copados! Claramente es un lugar más para divertirse que para descansar, tiene un bar en la terraza con vistas,…"
ui_bubble_rating bubble_40, octubre de 2016,Georgina T,"Me hospede por un fin de semana con mi hermano a inicios de Octubre. La primera noche habia una fiesta algo ruidosa, pero yo venia de un concierto y si habia escandalo, no lo escuche, lol. Al di siguiente me desperte tarde y no alcanzamos desayuno, pero con tan buena ubicacion logramos encontrar algo en menos de 15 minutos. La ubicacion tambien fue ideal para poder ver a Roger Waters en el zocalo! Al dia siguiente si alcanzamos desayuno, el cual fue bastante bueno! No pasamos demasiado tiempo en el hostal, pero nuestro tiempo en el lugar (incluyendo el bar de la terraza) fue muy agaradable y todo a un precio accesible. Mi unica queja es que mi sabana tenia un pequeño agujero (nada exagerado) y el wifi nunca funciono bien.  Muy posiblemente regresare!"
ui_bubble_rating bubble_40, marzo de 2015,Cécile P,Fui a este hostal por una noche y yo lo agradezco. El personal es muy agradable y todo lo necesario para que usted tenga una experiencia agradable. El bar en la terraza de la azotea es increíble. El desayuno temprano en la mañana soleada es realmente agradable. La situación es perfecta para la gente que quiere visitar y estar cerca de la zona histórica. Recomiendo este hostal pero apenas un punto negativo: es muy ruidoso porque todo está abierto.
ui_bubble_rating bubble_50, diciembre de 2014,312Travler,"Me alojé aquí con mi hermana, que nunca nos habíamos alojado en un albergue mientras que me alojo en ellos a menudo. Ella estaba muy nervioso, así que sabía el hostal tenía que ser divertido, limpio y barato. Este lugar era todo eso y más. Mi tía que es de la ciudad nos dejó y fue así que ella también podía verlo. Ella me encantó y me sentí cómodo dejando 2 chicas americanas solos por allí.  Me encantó la decoración del hostal de las divertidas gráficos en la pared para el mobiliario. Teníamos una habitación privada en el atrio, que estaba muy limpio y cómodo. El personal era muy servicial con todo, desde las direcciones de planificación de nuestra estancia. Desayunamos en el patio con vistas a la plaza. Hermosa vista desde el techo. Me alojaría aquí de nuevo y así que mi,…"
ui_bubble_rating bubble_50, febrero de 2015,Steveyboyy,"A la llegada, el personal era muy amable, servicial y informativo sobre las diferentes atracciones que ver durante nuestra estancia con ellos. Las habitaciones eran muy limpio y a un precio razonable. Todo el personal es muy amable y siempre te saludan con una sonrisa. En particular, el ""chico de albergue"" George hizo que nuestra estancia en una experiencia inolvidable. Darse el tiempo de su noche para pasar el rato con nosotros, donde continuamos a reír y intercambiar historias durante la noche. Un aprobado. :)"
ui_bubble_rating bubble_50, febrero de 2015,itmh,"Limpio, céntrico, un buen bar terraza para conocer a otros viajeros, personal y cerca de transporte público.buena relación calidad-precio. La conexión no es genial, pero hay ordenadores que tienen una conexión rápida y hay mucho que hacer en la ciudad de México que si te gusta pasar tiempo en Internet, se está haciendo lo malo!"
ui_bubble_rating bubble_30, febrero de 2015,Felix N,"Nos alojamos 4 noches en el hostal que está situado justo en el centro del DF, detrás de la catedral al Zócalo. La ubicación y el bar de la azotea del hostal son excepcionales. El albergue en sí con ambiente estaba bien y un buen desayuno incluido. Lo que no me gusta que los baños, que estaban para los dormitorios de uso donde realmente sucio. El vestuario de resto siempre olía muy mal que no quería usarlo y bastante fuimos a restaurantes cercanos"
ui_bubble_rating bubble_50, abril de 2015,Chua Ban Hoo,"Estuve 2 noches desde 17-19 abril después de completar mis vacaciones de México.  El hostal ubicación era magnífico. El registro fue fácil, y el personal habla bien inglés, así que nunca será una víctima de desglose de los medios de comunicación. La habitación era espaciosa, limpia y bien equipada con una luz individual, 2 enchufes y una cama confortable. El cuarto de baño estaba limpio y al lado de la residencia. La cocina estaba bien equipada con café gratis todo el día. Tienen un bar en el 6Â° piso que ofrece una fantástica vista de la catedral. A las 8 de la tarde, hay tequila mientras stock última. El lugar es muy seguro y seguro. Wifi era genial y bueno - gratis para todos. Incluso en su propia residencia, puedes conseguir una buena señal. El desayuno era increíble, con,…"
ui_bubble_rating bubble_50, abril de 2015,phishinghan,"Uno de los mejores Albergues que he estado en todo el mundo. Gran ubicación, justo en el centro, cerca de todo. Lo único malo es que la señal Wifi era malo. Precio barato, la habitación estaba limpia, el desayuno incluido!"
ui_bubble_rating bubble_50, abril de 2015,Terri S,"Como una cavidad del mujer añosa de algunos medios que viaja con 2 adultos jóvenes, elegí este hostal ya que nuestro alojamiento para viaje para celebrar el 21 cumpleaños de mi hijo, a raíz de las críticas, pensé que mis compañeros disfrutar de la clientela internacional, ambiente chill out, bar en la azotea, y ubicación cerca del metro y las paradas de autobús. De hecho, yo era preparada para trasladarse a los alojamientos más majestuosos una vez que los niños estaban instalados, pero me quedé sorprendido y encantado por lo mucho que disfruté el personal y las instalaciones y acabamos quedándonos 6 noches. La ubicación no puede ser mejor, el edificio es muy seguro y el ""ambiente"" era acogedor y todo incluido. Relación calidad-precio inmejorable."
ui_bubble_rating bubble_50, marzo de 2015,Stefano A,"Me quedé en el hostal dos veces: la primera vez en un dormitorio común compartido y la segunda en una habitación doble privada. Tanto las habitaciones estaban limpias, pero sinceramente prefiero el compartido, porque la habitación privada era muy pequeña y dos personas pueden apenas moverse de allí al mismo tiempo. Tanto en las duchas había un montón de hongos, probablemente debido a la falta de ventilación en esas habitaciones. El precio es muy bueno, y la ubicación es perfecta. El hostal ofrece el desayuno en la terraza, con una impresionante vista de la Catedral.  El personal es muy agradable, amable y servicial. Ya que es un muy famoso hostal en D. F. , que está lleno de gente de todas partes, con antecedentes muy interesantes."
ui_bubble_rating bubble_30, marzo de 2015,palabracrush,"Empecemos por lo que es bueno. La seguridad y el desayuno están por encima de la media. La ubicación es excelente. Me sentí muy seguro aquí y el desayuno tenía una amplia variedad para un desayuno gratis. Todo lo demás era mediocre en el mejor de los casos. Me he alojado en más de 50 albergues y nunca he escrito un comentario negativo. Este hostal no estaba mal, pero el peor hostal en los que me he alojado en todos mis viajes. Problemas. 1. Internet Wi-Fi no funciona bien. Sólo tres ordenadores para manyyy 2. La comida en el restaurante de la primera planta es muy caro. Me cobraron 30 pesos por queso extra. 3. acústica de ruido es horrible. Aprecio que tienen carteles que recuerdan otros para ser tranquilo, pero ¿qué poner alfombras o alfombras en las habitaciones. Que pudiera,…"
ui_bubble_rating bubble_30, noviembre de 2015,noeelujan,"Estaba frente al zocalo y eso fue genial. Los desayunos incluian huevos, pancakes, cafe, te, jugo, frutas, frijoles refritos, pan, mermelada... Era realmente saciador! Ademas ofrecen guardarte tu equipaje post check out o pre check in. Personal amable y cordial. El personal del restaurante que tienen ahi junto pareciera que no quería atender gente del hostel luego del desayuno (quizas por el 15% de descuento que se tiene). Una noche fui a cenar, el mesero me vio que estaba arriba, le pedi tiempo para decidir que comer: paso una hora y nunca mas subio! Baje a que me tomaran mi pedido y otro me dijo que ya habian cerrado la cocina. Al otro dia voy una hora mas temprano que el dia anterior, me siento y pido directo: el mesero consulta algo y luego me dice que ya habian cerrado la,…"
