,opinion,mes,año,retroalimentacion
144,noche agradezco personal agradable necesario usted experiencia agradable bar terraza azotea increíble desayuno temprano mañana soleada realmente agradable situación perfecta gente quiere visitar cerca zona histórica Recomiendo apenas punto negativo ruidoso abierto,3,2015,1
145,alojé aquí hermana nunca alojado albergue mientras alojo menudo nervioso así sabía ser divertido limpio barato lugar más tía ciudad dejó así podía verlo encantó sentí cómodo dejando  chicas americanas solos allí encantó decoración divertidas gráficos pared mobiliario privada atrio limpio cómodo personal servicial todo direcciones planificación estancia Desayunamos patio vistas plaza Hermosa vista techo alojaría aquí nuevo así mi…,12,2014,1
146,llegada personal amable servicial informativo diferentes atracciones ver estancia ellos limpio precio razonable personal amable siempre saludan sonrisa particular chico albergue George hizo estancia experiencia inolvidable Darse tiempo noche pasar rato nosotros continuamos reír intercambiar historias noche aprobado ,2,2015,1
147,Limpio céntrico buen bar terraza conocer viajeros personal cerca transporte públicobuena relación calidadprecio conexión genial ordenadores conexión rápida hacer ciudad México si gusta pasar tiempo Internet haciendo malo,2,2015,1
148,alojamos  noches situado justo centro DF detrás catedral Zócalo ubicación bar azotea excepcionales albergue ambiente bien buen desayuno incluido gusta baños dormitorios uso realmente sucio vestuario resto siempre olía mal quería usarlo bastante restaurantes cercanos,2,2015,0
149, noches  abril después completar vacaciones México ubicación magnífico registro fácil personal habla bien inglés así nunca víctima desglose medios comunicación espaciosa limpia bien equipada luz individual  enchufes cama confortable cuarto baño limpio lado residencia cocina bien equipada café gratis día bar Â° piso ofrece fantástica vista catedral  tarde tequila mientras stock última lugar seguro seguro Wifi genial bueno  gratis todos Incluso propia residencia puedes conseguir buena señal desayuno increíble con…,4,2015,1
150,mejores Albergues mundo Gran ubicación justo centro cerca todo único malo señal Wifi malo Precio barato limpia desayuno incluido,4,2015,1
151,cavidad mujer añosa medios viaja  adultos jóvenes elegí alojamiento viaje celebrar  cumpleaños hijo raíz críticas pensé compañeros disfrutar clientela internacional ambiente chill out bar azotea ubicación cerca metro paradas autobús hecho preparada trasladarse alojamientos majestuosos vez niños instalados quedé sorprendido encantado disfruté personal instalaciones acabamos quedándonos  noches ubicación puede ser mejor edificio seguro ambiente acogedor incluido Relación calidadprecio inmejorable,4,2015,1
152,quedé dos veces primera vez dormitorio común compartido segunda doble privada limpias sinceramente prefiero compartido privada pequeña dos personas pueden apenas moverse allí mismo tiempo duchas montón hongos probablemente debido falta ventilación habitaciones precio bueno ubicación perfecta ofrece desayuno terraza impresionante vista Catedral personal agradable amable servicial famoso D F  lleno gente todas partes antecedentes interesantes,3,2015,1
153,Empecemos bueno seguridad desayuno encima media ubicación excelente sentí seguro aquí desayuno amplia variedad desayuno gratis demás mediocre mejor casos alojado  albergues nunca escrito comentario negativo mal peor alojado viajes Problemas  Internet WiFi funciona bien Sólo tres ordenadores manyyy  comida restaurante primera planta caro cobraron  pesos queso extra  acústica ruido horrible Aprecio carteles recuerdan ser tranquilo ¿qué poner alfombras alfombras habitaciones pudiera…,3,2015,0
154,frente zocalo genial desayunos incluian huevos pancakes cafe te jugo frutas frijoles refritos pan mermelada realmente saciador Ademas ofrecen guardarte equipaje post check out pre check in Personal amable cordial personal restaurante ahi junto pareciera quería atender gente luego desayuno quizas  descuento tiene noche cenar mesero vio arriba pedi tiempo decidir comer paso hora nunca mas subio Baje tomaran pedido dijo habian cerrado cocina dia voy hora mas temprano dia anterior siento pido directo mesero consulta luego dice habian cerrado la…,11,2015,0
155,lugar inmejorable ubicacióncuenta privadas compartidasTiene debe tener cocina compartidawalking toursagencia viajesterraza  recién remodeladabar excelente atención malo edificio centro históricolos espacios pueden viejos,10,2016,1
156,excelente ubicación permite moverse fácilmente Ciudad comida buena noches terraza puede tener gran vista mejor lugar hospedarse compañía amigos si vas solo puedes hacer amigos,9,2016,1
157,Buena comida excelente wifi gratis lugar amigable visitar amigos  terraza excelentes eventos extranjeras conocer tragos buen precio cerca centro pasear turistear,10,2016,1
158,duda mejor ubicacion pleno Zocalo CDMX vistas terraza bar sexto piso espectaculares negativo Deberian mejorar atencion clientes personal agradable estancia aloje varias noches principio solo dormitorio despues pareja habitacion privada dormitorio llegue habitacion sucia habia basura papeleras llenas baños mejores condiciones habitacion privada reserve habitacion cama doble pareja asignaron habitacion quinto piso extremadamente pequeña calurosa litera si cama abajo doble lejos lo…,9,2016,0
159,buen Hostel personal amable servicial buenas instalaciones seguridad Excelente terraza ubicación Centro histórico cercanía Metro  Av  Mayo Peatonal Recomiendo,11,2016,1
160,Quería saber así amigo edgar decidimos entrar ahí quedamos suite cara mas fino terraza bar techo wow experiencia súper relax,11,2016,1
161,puro zocalo amplias comodas alojada queen size habitacion privada baños utiles aunque presionar boton mientras bañas incomodo falto cama iba novio falto ir actividades tenian organizadas ruido noche desayuno pobre opciones vegetariana solo pude comer fruta si vuelvo,2,2016,1
162,gran lugar ir mochile segunda vez buena ubicación si quieres conocer cd mx Precio acesibles no olvides candado recepcionista cren chingones contestan dudas jeta mal modo si mexicano extranjero ANÍMATE BUENOS MÉXICO AMO SER MOCHILERO cosa mala jabón regadera lava mano terraza padre acompañado cerveza,10,2016,1
163,ubicado pleno zocalo Ciudad Mexico junto barrio historico cuenta vista bar genial cerca metro ofrece buen desayuno mezcla continental ycomida mexicana recomendado viajar mochilero,10,2016,1
164,alojamos  noches mayo situado Zócalo así ubicación estupenda hacer turismo personal recepción acogedora agradable primera planta restaurante nunca allí aunque bar azotea vistas Zócalo doble privada cuarto baño wc limpio buenas condiciones único inconveniente sólo paneles madera cerrar ventanas siempre ruido habitaciones embargo noche seguridad realmente hizo buen trabajo mantener mundo bastante regresaron bar noche marcha desayuno es…,5,2015,1
165,alojé aquí  noches general pareció genial Llegué  mañana abrieron sala TV dormir ofreció llevarme cocina conseguir café gratis desayuno bueno techo bar increíble así forma estupenda conocer gente buena vista excursiones gratuitas pie impresionantes ojalá pudiera haber hecho más único malo empleados parecía interesado ayudar Pedimos siesta conexión wifi funcionaba ninguna sugirió vaya Starbucks esperes utilizar conexión wifi,4,2015,1
166,buena ubicación caja sucured personal amable alojado  mixta residencia  noches limpia unidas limpias inodoros cuarto baño Acceso gratuito Internet Wifi puede recibir señal habitación fuerte señal depende piso bar azotea  piso gratuitamente tequila  pm mientras existencias última bar cerca  am proteger demás huéspedes HV deam dulce después  así atentos encanta hotel buena ubicación vistas fantástica U puede disfrutar taza café gratis vista dame disfrutar cerveza bar azotea preciosas noche vistas al…,4,2015,1
167,ser mejores albergues visitado Terraza bar increíble diversión servicio amable Angelo Desayuno huevos panqueques frutas tostadas té café incluidos Agradable cómodas buenos armarios tamaño único podría mejorarse baños falta ventilación conducido moho huele,4,2015,1
168,alojamos aquí  noches vuelo Gran ubicación bar terraza WiFi ridículo pueden decir wifi si funciona simplemente existe personal parecía indiferente problemas tales conexión wifi secador funcionaba tarjeta magnética parada trabajando prácticamente vez día sala TV relajarse Sólo lugar social bar azotea Aunque aprecio sentimiento detrás energía ahorro agua esfuerzos gusta tener pulsar botón cada  segundos ducha mantener agua correr práctico Volvimos Ciudad México ayer volver hostal,4,2015,0
169,allí  noches doble privada ª planta cómoda dos grandes armarios lavabo TV habitación conexión wifi sólo funciona vestíbulo incluso bastante débil También ruido insostenible fines semana ofrecen tapones oídos puede administrar dormir bien desayuno incluido bueno mezcla huevos panqueques tacos jugo fruta fresca  vista increíble mejor ubicación justo detrás catedral Plaza Constitución personal agradable buen restaurante lugar barato alojarse ciudad México ¡Muy recomendable,7,2015,1
170,potencial Gran ubicación gran bar azotea embargo residencia desordenada wifi horrible seguro montón malas críticas cambiaría decisión estancia hace difícil planeación contactar gente sólo  ordenadores general decente,7,2015,0
171,Gran ubicación sólo pasos principales monumentos históricos nacionales cerca estación metro si quieres explorar barrios personal amable servicial Entorno social animado hacer nuevos amigos viaje azotea gratis desayuno beneficio alojarse aquí,7,2015,1
172,encantador alojarse céntrico cerca todo desayuno bueno conexión wifi lento personal amable servicial bar azotea genial momento noche preciosa vista ciudad recomendaría amigo,7,2015,1
173,¡Guau desayuno Huevos revueltos tortitas cereales yogur tostadas fruta ver todo Estupenda ubicación ambiente demasiado precio razonable personal amable limpias probablemente único malo cocina pequeña albergue tamaño,6,2015,1
174, noches h mundo jovenya habia anteriomente nuevo instalaciones buenaslas camas blancos comodoslos recepcionistas amables atentos rooftop bar super ambientebuena musicaunos tragosgente divertidabarmans buena ondaque mas puedo decir ubicacion excepcionaljusto atras catedral zocaloel area segura noches duda mejor,9,2016,1
175,Excelente precio limpias instalaciones servicio restaurante limpio buen sabor alimentos Cuentan servicio Internet bien ubicado cerca todo,4,2016,1
176,quede privada baño privado perfecto necesario más amplia limpia fresca escuchaba ruido general aseado terraza increíble buenas fiestas ubicación inmejorable recepción falta amabilidad excepto joven blanco barbado cabello rojizo amor señores guardan maletas pendientes tiempo caminando ahí amables viaje sola problemas agencia Presto celular pudiera solucionar resumen volvería muchas veces estadía agradable,9,2016,1
177,Camas    pesos  camas gustó dieran candado lockers puedes comprar  pesos Tampoco aire acondicionado solo abanico si hace calor cuarto verano  noches agradó general cocina restaurante bar sexto piso vista fenomenal quinto piso puedes llevar comida terraza increible ubicación inmejorable justo enseguida Catedral Me perdí llegar calle Guatemala repite barrio calle Guatemala erronea peligroso andar recepción amable seguro tarjeta puerta principal cuarto dan computadoras internet gratis Wifi…,8,2016,1
178,Positivo gentiles bar rooftop perfecta localización Negativo PÉSIMO TRATO CLIENTE Siempre ponían excusas utilizáramos lavandería no tokens demasiado tarde finalmente tras marearnos dos días asumieron funcionaba chico recepción pesar hablar palabra español reía acudíamos cualquier necesidad la tele funcionaba mando pilas cuarto  partir  podía dormir tubería dentro habitación hacia ruido,8,2016,0
179,Viaje Ciudad México asunto trabajo quedé tres noches cuarto compartido primera vez vida verdad bien comparti gente buena onda sorprendió mixtas hombres mujeres esperaba molesto mencionarlo desayuno malo personal amable tardes tour caminar gratis dónde llevan diferentes puntos ciudad muestran rica cultura centro México Todas áreas limpias cuentan terraza cocina ofrece bonita vista parte trasera Catedral restaurante bar azotea…,10,2016,1
180,agradable tamaño adecuado baño limpio ubicación buenisima justo detrás catedral centro histórico servicio bueno excepción güero atiende desayuno antipático desayuno rico básico suficiente empezar día buen precio corresponde servicio locker bastantes amplio cupo bien maleta solo iba pasada Cdmx gustó pidiendo clave WiFi cada  hrs supongo cambian evitar hackeo si vas metido elnhostal pues menos general bien,9,2016,1
181,ubicación buena ubicado cerca varios sitios deben conocer ciudad México enfrente parquean buses turistas hacen recorrido toda ciudad encuentra estación metro desayunos tipo buffet todo bastante surtido bueno noche arriba venden bebidas alcohólicas chevere pasar ratolas buenas precio excelente abajo sirven comida tipa mexicana probé sopa deliciosa,10,2015,1
182,hospede  Noches privada baño privado buena experiencia hostal aunque pequeña confortable baño cubría requerimientos básicos desayuno rico generoso mas gusto excelente ubicación acceso tours puntos interés turísticos necesidad desplazarnos mucho general buen ambiente buenas áreas sociales persona seguridad formal atendió requerimientos punto mejorar atención recepción mejor genera confianza suficiente alguna inquietud necesitábamos información,9,2016,1
183,buena ubicación cerca lugares Zócalo estación metrô cerca además puede ir pie lugares desayuno bueno atendimento también camas bien cómodas,9,2016,1
184,menudo dejar mala crítica pareció lugar bastante malo reminiscencias mala alojamiento universidad literas terribles barato bastante destartalado laterales ofrecer seguridad incómodo si litera superior ninguna opción molestar prójimo cada pequeña mover haga tan lleno esfuerzan hacer si persona habitación luces agua sensores desconectes demasiado rápido wifi pobre pocos personal bastante estirado desinteresado momento llegada aunque informó llegaría día tarde  horas antelación cobraron la…,8,2015,0
185,alojé  días ubicado justo centro todo cerca estación metro cerca principales atracciones turísticas Organizaron actividades gratuitas día geniales agradable ambientefiesta embargo sólo  wcducha cada extremo cada piso pequeñas Sólo limpiaron vez día sucios mal mayoría tiempo debido diseño edificio fácil llegar moleste ruido personas música bar quedé decepcionado hecho lavandería hecho existe recomienda ir lavar ropa WIFI inexistente tan solo pude usar temprano mañana mundo durmiendo,8,2015,0
186,alojé aquí cuatro días lugar estupendo gustó conexión wifi sólo funciona vestíbulo montón ruido siempre jóvenes vista terraza azotea increíble desayuno básico bueno gratis después todo personal servicial,9,2015,1
187,ubicación podría ser mejor perfecto hacer excursiones día fácil explicar conductor taxi deja después salir noche estación metro cerca Reservé  días llegué dijeron ª noche gratis así dirigí estancia final acabamos quedándonos  noches También comprar tarjeta internacional albergue da descuento antes perdido triste seguir pista tarjetas sistema así si pierdes tarjeta pagar él Aunque albergues regla desayuno mañana agradable mejor gratis puedo quejar Asegúrese perder billete requiere billete Como…,9,2014,1
188,limpia mismo baños actividades prácticamente cada noche terraza impresionante salir fiesta unas copas personal amable agradable puedo esperar volver ya,7,2015,1
189,Reservamos través bookingcom llegamos pagar  vez  pesos dijeron impuestos adicionales final parecía acabo matrimonio lugar doble gusta promueven costes adicionales luckely we werent buen desayuno,10,2015,0
190,alojamos privada  noches Primero todo lugar excelente desayuno gratis montón opciones estilo buffet así puede tomar desee bien pequeña gran extra comodidades incluyendo televisión secador pelo buena ducha caliente jabón champú etc bueno si dan ventilador personal general amable aunque pocos tan dispuestos ayudar dramas registrarnos temprano mañana pesar llamar antelación confirmar hora llegada solucionaron aunque miembro personal decir problemas comunicación personal Conexión internet sólo estaba…,10,2015,1
191,alojamos aquí  días duda mejores albergues hospedado ahora gran servicio personal recepción ayudará conseguir alrededor ciudad ordenadores disponibles conveniente conexión wifi recepción hecho mal importa viajas desayuno genial duda mal limpias baño compartido desgracia limpia anfitriones varias excursiones semana actividades noche bueno conocer gente conocer ciudad ubicación excelente situado centro metriostation justo cruzar calle único inconveniente montón ruido noche…,9,2015,1
192,vez aquí  estancia corta DF buena elección vista terraza y habitación magnífica autobús turístico pocos pasos distancia energía increíble zona puede ser peligroso si propia tarde noche probable que si viajero solo vas encontrar propia situación lugar  estancia corta lugar estancia larga probablemente vaya Roma pd  Turibus fantástica manera ver ciudad olvídate tratando ser independiente viajero hacerlo cuenta  simplemente diciendo ,9,2015,1
193,situado justo corazón centro ciudad Zócalo Ubicación perfecta montón tránsito museos plazas calles peatonales etc cerca personal amable hablaba inglés baratos estándar raro abren hacia centro edificio ventanas abren patio interior corte puede llegar ser mal ventilada yo ruido ventilación real exterior restaurantevestíbulo justo debajo Además ven directamente personas persianas cerrados terraza bar piso arriba agradable pasar rato conocer gente dos noches allí lleno turistas buscan una…,9,2015,1
194,mayo  Inmejorable ubicación bien funciona limpioBuen desayuno staff mas amigable conocí terraza vista catedral linda recomiendo,5,2016,1
195,ubicación genial recorrer centro histórico desayuno frugal variado alejado zonas interesantes noche mexicana ducha consiste chorro intermitente agua fría agradable pleno invierno si hace fríode manera que menos vaya ud épocas calor fanático agua helada recomiendo busque opciones wifi funciona bien funciona zonas hostel habitaciones,1,2016,0
196,ubicación bien encuentra zócalo privada hacia calor extremo ventilación desayuno hace terraza gustó,11,2015,0
197,ambiente joven buena atención personal hicieron sentir cómoda brindaron información necesaria moverme lugar servicio guardar maletas luego entregar mucha ayuda actividades realizan parecieron divertidas ubicación excelente poder conocer mejor centro histórico alrededores gasta movilizaciónLo único gusto cierran puertas temprano entiendo política país cosa abrazos chicos buen trabajo duda lugar pasarla amigos,6,2015,1
198,Pues haciendo honor nombre huéspedes jóvenes mayoría personalidades diversas hippie culto alocado solo busca fiestaetc opinión lugar todos espacios explotar aquello busca mejor sitio terraza balcón cocina vista alucinante catedral metropolitana ciudad mejor pasado hostal conocer Andres guía mundo joven catedral tratado amigos pone corazón hace brindadoGracias Andres si decir negativo ruido noche gente llega va bien entequilados seria ruidos no pues eso…,4,2016,1
199,lugar perfecta ubicación corazón ciudad  minutos estación metro rodeado restaurantes ofrecen desayuno incluido económico ambiente bueno,1,2016,1
200,Excelente ubicación Baños limpios regaderas mucha presión agua fría caliente cercano estación metro Zócalo desayuno té café chilaquiles huevos revueltos pan frutas cereales yogurt completo encontré México precios baratos ciudades Cancún Playa Carmen staff amigable siempre disponibles sacarte dudas gigantesca ciudad,7,2016,1
201,general buen hostel precios cómodos siempre limpio desayunos buenos Creo mejor ubicación pues pleno zócalo Ciudad México super vista Catedral terraza cerca lugares visitables centro ciudad estación Metro fácil llegar Aeropuerto tomando metro Luego pues puedes conocer lugares colonias ciudad tan solo caminando hostel realidad recomiendo mucho,2,2016,1
202,buena ubicación cerca metro medio conseguí buen tour pirámides Limpio terraza buena vista buen sitio hacer conversar viendo Catedral desayuno variado,7,2015,1
203,normal limpio amplio buen desayuno menor ubicación buena pleno Zócalo motivo terraza vista excelente amigos mayo  falta power pibes recepción recomendable,5,2016,0
204,novia alojamos Mundo joven  noches noviembre ubicación central personal amable desayuno mejores probado  huevos revueltos tortitas además fruta cereales etc vista terraza vistas ciudad genial embargo cuenta llegamos tarde sábado noche tras   horas tiempo viaje Bass bar bombeada través temprano mañana noche realmente horrible Pensando sólo cosa sábado noche triste música mantuvo jugaron tarde domingo noche verdadera pena resto genial Si usted nunca ir cama…,11,2015,0
205,alojamos  noches privada propio baño ducha privada extraordinario minúsculo siempre calor dentro cuarto baño aceptable presión ducha insoportable situada interior ningún problema ruido fuera Sólo ruido planta baja allí en realidad ventanas puede ser realmente cerrado Conexión inalámbrica internet gratis ancho bueno huéspedes obtienen descuento restaurante lado hostal ubicación buena lado catedral Zócalo sólo  minutos estación metro Allende elegido causa ubicación perfecta desayuno comienza  la…,11,2015,0
206,unido TripAdvisor especialmente gracias miembros personal amabilidad última semana Mientras México DF cayó enfermo problemas respiratorios debido altitud contaminación miembros personal seguridad hostal Salvador hizo posible ayudar cualquier forma posible felizmente cabo maletas checkout podía ver luchando respirar Gracias amabilidad Salvador olvidaré Angela,11,2015,1
207,segunda vez hostal alquilar cuatro mezclada cuarto baño compartido ducha opción barata buena debido sólo dos personas casi toda semana desayuno gratuito buen terraza vista visita obligada empleados comprensivos tiempo todavía problema  conexión WiFi Necesitas Wifi conseguir información mapas compartir fotos etc  todavía mala conexión espero puede resolver,11,2015,1
208,Gran super agradable atmósfera desayuno completo bar azotea fantástica siempre fiesta gran lugar hacer amigos ofrecen torus gratuitas así acceso WiFi Mauro Robbie slayed camareros duda pide Robbie guía,10,2015,1
209,siento si ésta probablemente mejor albergue México hace  años sucio conexión wifi funciona ª planta funciona bien abajo mayoría personal amable zona restaurante baaçr abajo práctico bar azotea vez nadie allí Duchas WC bien principal inconveniente ruido DF suficientemente fuerte así distribución lugar ideal ninguna pared completa cama ruido planta baja ciudad había cosas ventana madera daba hostal bloquear cualquier sonido Así ruidoso noche único problema importante fregadero que…,2,2016,0
210,Ciudad México enorme justo medio centro histórico ciudad poca distancia pie muchas atracciones turísticas históricas relativamente segura desayuno bueno personal servicial actividades días buena manera conocer gente socializar instalaciones buenas camas cómodas,2,2016,1
211,podríamos haber imaginado sitio mejor ciudad México Princes absolutamente bien incluye desayuno buffet libre en mayoría tortitas huevos café gratis día bonita terraza puede ver catedral Zócalo podría ser céntrico Además ofrece visitas guiadas gratuitas pie gran cosas gratis prácticamente cada día duda mejores albergues alojado México Sólo asegúrate utilizar lavandería allí dinero máquina agota lavandería listo jabón todavía ropa duda volveremos próxima vez D F,12,2015,1
212,volado Londres comienzo viaje cuatro meses ansiosos conocer gente tomar cerveza escuchar México exactamente lugar Gran bar piso arriba increíblemente amable personal desayuno increíble,1,2016,1
213,Vine aquí par noches alojamos unas pocas semanasGran albergue situado medio centro ciudad México Ubicación perfecta caminar Zócalo tomar metro pocos cientos metros distancia Bar azotea increíble unas impresionantes vistas Catedral Zócalo cerveza barata encantan noches barbacoa Robbie Jhon norealmente ayudó cerveza bajaruna buena mezcla viajeros lugareños Disfrutamos recorridos gratuitos pie masaje gratuito pies cansados después ellos buen restaurante vestíbulo buena comida precio razonable  variado desayuno buffet así mismo cada día Tan bueno consigue cualquier albergue…,10,2015,1
214,lindo principalmente gente trabaja ahí seguridad chicos desayuno bar to piso recepción buena onda cuartos limpios baños dentro también Camas comodas ubicación atrás zócalo excelente,1,2016,1
215,quedamos hace  años ir vive latino ubicacion centrica metro unas calles lugar limpio buen servicio ambiente conocer viajeros precios standar,5,2015,1
216,superfine ubivado limpio amplio ascensor desayuno abundante rico ingresa tarjeta magnética habitaciones lockers amplios debes llevar propio candado,1,2016,1
217,gusto hostel cerca todo comodo hermosa vista laterracita catedral gente trabaja alli amable limpio habitacion teniamos privada muuuuy chiquita veces ruidosa daba patio central embargo solo usamos dormir asi necesitabamos mas Eldesayuno poca variedad diferencia problemas wifi recomiendo estadias cortas Buen lugat conocer mucha gente,1,2016,0
218,Perfecta ubicación Centro Histórico ciudad Cuenta habs privadas compartidas cuales puedes conocer personas diferentes nacionalidades IDIOMA NUNCA BARRERA terraza vista Catedral Metropolitana dan buenas fiestas,1,2016,1
219,atendieron padrisimoconocí gente buena andres recepción desayuno variado rico limpias baños tbuna vista catedral plaza excelentesesta pleno centro mexico fácil llegar aeropuerto,4,2016,1
220,super ubicado justo detrás Catedral Metropolitana México puedes ir caminado lugares turísticos cercanos Zócalo Palacio Nacional Palacio Bellas Artes calle Madero etc  paradas Metro cerquita justo frente paran taxis oficiales ciudad son color blanco techo rosado así varios operadores turismo ofrecen diferentes tours diferentes precios aunque verdad tomamos ninguno mismo organizamos tours tocaron limpias ordenadas Además tamaño adecuado cómodos precio bueno incluye desayuno desayuno bueno pan panqueques…,4,2016,1
221,mismo centro Ciudad México bastante pintoresco cuenta wifi gratis incluye desayuno rico diferentes cosas elegir terrazaazotea puedes ver toda ciudad mientras comes bar to piso bueno tambien limpias cómodas puede descansar cajas seguridad puedes guardar cosas valor,7,2015,1
222,zona encuentra servicio brindan recomendar relacin precio buena tambien si van dos personas bueno tomar habitacion privada baño pasos zocalo centro historico ciudad desayuno completo Estan buses city tour cerca taxis electricos puerta buenas tarifas,3,2016,1
223,quede habitacion privada pequeña dormi agusto basante ruido zocalo DF centrico facilita acceso TODO desayuno bien llegar temprano tema gusta ecologicohippy  internacional precios estan bien ser centro,5,2015,1
224, estrellas sólo ubicación demás tan tan mal ¡Oh Dios  países viajaron peor sitio alojado tan ruidoso dormimos  noches jóvenes fiesta broma personal tan ONUamable podía creer Incluso ayudó intento barbacoa mal siquiera pasó dejando gente hambre excursión pie siquiera apareció  servicio limpieza vez toda estancia comida horrible  refiero mal desagüe alcantarillas im edificio bastante sospechoso tan mal serio buena ubicación buen lugar Si suburbio visitar,2,2016,0
225,bien situado frente Catedral amable servicial buen desayuno incluido camas cómodas baño limpio viajeros buen ambiente único problema siempre comenzaban unas plegarias temprano mañana,2,2016,1
226,Reservamos  noches hostal dos separadas ya misma disponible todas  noches peor albergue personal visto mundo después alojarme  albergues parece odiar trabajo montón cosas fallado  días cobraron cita bookingcom incluso después agregar  impuestos explicación alguna tamaño industrial bien básicamente hotel repartidas  plantas  habitaciones restaurante planta baja bar azotea ª planta toda cosa acondicionada túnel pesado básicamente oye todo restaurante bar azotea y…,1,2016,0
227,Mundo joven super central  posible camas estremeciera poco limpio desayuno bueno ofrece buenas excursiones fines puede llegar ser alto así olvides auriculars bar azotea increíble  buena vista aquí encontrará personas fáciles alojaría aquí nuevo cualquier momento,2,2016,1
228,Ubicación pro ubicación genial justo lado Zócalo frente autobuses paradas recomiendo capital autobús parada taxi vista terraza bonito puede ir andando estación metro Bellas Artes restaurantes cafés museos pocos minutos Precios proaire reservamos privada baño privado  meses antelación bookingcom embargo cobraron tarifa completa ser miembros Hostelling International primera propina ambos casos barato mayor problema cobraron dos veces tarjeta crédito aún esperando restitución Habitación mencionado privada baño privado pequeño pero…,2,2016,0
229,situado parte central ciudad cerca mercados cafés plaza principal así mejores galerías arte visto lugar visita obligado viajero presupuesto ajustado Ciudad México,2,2016,1
230,alojé  cama residencia femenina limpio buenas instalaciones sonido transporta abertura central recepción cafetería planta principal Ruido continuó alrededor  mañana luego Reanudada  mañana camareras mujeres techo abuhardillado música alta reír parecían tener buen rato allí Aparte eso gran ubicación justo Zócalo centro ciudad Si joven tarde buen usted personas mayores desea tranquilo busque lugar,3,2016,0
231,alojamos compartida baño compartido albergue mantenido buenas condiciones lugar agradable buena seguridad entrar salir habitaciones Trae propio candado armarios esperar pagar toalla si uno personal peor Si usted hombre esperes conseguir buen servicio cliente personal mayoría hombres pasado sólo hablar mujer tratando Resultado pasar tiempo tontear ellos incluso si parado línea frente esperando amables aparecen si quiere ayudar útil términos de nada desayuno bueno limpias única cosa diría que…,3,2016,0
232,centro junto plaza principal cerca metro limpias grande cómoda compartida pequeña limpia tejado estupenda vista Zócalo fiestas puede esperar ruido medio noche Lugar jóvenes gente fiesta,12,2015,0
233,estrella ubicación demás horrible empezar  recibió antipático miembro personal recepción podía aprendido demasiado sonrisa parecía si gustó trabajo información dada Desayuno  molestéis cubiertos suficientes suficiente comida comida fría suficientes mesas Wifi  sólo contraseña dispositivo funcionó cantidad limitada datos  enorme privada baño privado ducha embargo pequeña habitación podría hecho manta extra hace frío noche ventanas habitaciones sólo patética puertas madera…,2,2016,0
234,ubicación cuadra Zócalo desayuno completo atención personal buena disposición puede conocer muchas personas partes mundo mejorar área televisión yo lectura sofás allí viejos sucios huelen mal,12,2015,1
235,solamente bien ubicado a media cuadra Zócalo sino infraestructura excelente calidad compartidas limpias baños igual ambientes decorados temas alusivos México desayuno super completo jugos huevos revueltos tostadas cafe te etc único gustó primeros días personal portaba hosco cortante embargo último día joven atendió super amable,12,2015,1
236,limpias buen estado seguro permite intercambio cultural personas lugares mundo buenos desayunos personal atento restaurante rico Hacen estadía agradable Recomendado buena realción calidadprecio,11,2015,1
237,buen hostel mejor ubicación excelente decoración buen servicio regular televisión dañada dos días seguidos pese informó oportunamente general encantó,8,2015,1
238,bien ubicado buen ambiente staff amable verdad ningún tipo quejas desayuno rico completo espacios mejoras baños piezas backpackers bien,11,2015,1
239,gustó  perfecta ubicación cerca metro  funciona tarjeta unas varillas colocar toalla buen ambiente conocer gente desayuno bien  excepto frijoles fritosse sentía acidez suerte siguientes días pusieron días bien  aconsejaría cambiar ropa cama  desgastada agujeros supongo suerte sabanas den  limpias  falta limpiar persianas madera  notaban limpian mugre acumulada en caso frente ducha tercer piso da calle  A pesar si volvería recomiendo ventajas luz personal la…,2,2016,1
240,lugar super amigable aunque cuesta descansar profundamente sienten ruidos lados pisos arriba bar terraza pude dormir veces molesto todas formas gente amable buen trato,1,2016,0
241,fu  mejores mundo personal excelente ayudaron quede dinero guardaron equipaje  días vista zócalo inigualable bar genial especialmente promo shot tequila corona,2,2015,1
242,hospede octubre llegar aumentaron costo noche USD respecto habia reservado baño compartido   personas cu tenia puerta puerta hacia cada habitacion asi si cuarto cerraban puerta baño quedaba abierta podian ingresar ubicacion aseo baño literas regular mal servicio restaurante primer piso Buen ambiente terrasa bar habitacion dieron con vista zocalo ventanas cierran bien,10,2015,0
243,gente recepción amable ubicación buenísima justo atrás catedral u pocos pasos zócalo hacer alrededor reserve privada cama limpia piso bastante sucio incluso bolsas supermercado debajo cama supongo algún huésped anterior dejado lado ruidoso menos primer piso escucha movimiento empleados comensales restaurante tuberías agua pisos superiores hacen bastante ruido desafortunadamente perdí tapones auditivos pude disfrutar estancia desayuno rico bar terraza excelente atmósfera linda vista,1,2016,0
244,únicas cosas buenas ubicación Aparte eso terrible duda peor estado Reservamos privada baño privado llegamos allí tamaño armario baño asqueroso moho paredes tan malo caer paredes suelo emocionado reservar lugar mayormente bar azotea PUES NO cerrado obras anunciado ningún sitio personal servicial agradable si pensando hacerte dormir gran día ciudad mex bien entonces buena suerte mejor traído tapones oídos oye pasa abajo de…,5,2016,0
