,opinion,mes,año,retroalimentacion
98,ubicación excelente ventaja quedé mujeres vista zócalo tercer piso camas sábanas limpias único podrían mejorar casilleros encuentran mejores condiciones estancia incluye desayuno bastante razonable acuerdo tarifa sólo levantarse temprano poder tener opciones mejor bar terraza vista catedral tocó escuchar grupo jazz noche música electrónica así terraza simplemente bella incluso personas encuentran van sólo tomarse bar terraza chicos colaboran ahí amables Adri Rafa Christián Avis son…,5,2017,1
99,Excelente ubicación fácil llegar metro noche puedes caminar tranquilo metros varios buses turísticos recomendados enormidad ciudad bar terraza buena vista además regalan shot tequila  US consigues hospedaje,8,2017,1
100,buen bien ubicado en zócalo CDMX detrás Catedra zona estan citytours cómodas necesario Terraza Catedral ambiente fiesta nacionalización diarios tours buenos precio razonable desayuno justo necesario recorrer CDMX ejercicio bueno resumidas cuentas volvería nuevo hospedarme usted mística única Saludos Lima  Peru,7,2017,1
101,vistas buenas desayuno entrada pasillos pequeños pequeñas quedé encerrado baño baño compartida personal amable bien capacitado internet veces funciona personal recepción falta seriedad,9,2016,0
102,personal super desagradable nunca contestan gusto sacarles palabras Cogimos tour Xochimilco info inglés español sólo dió español tour hacía difícil habla inglesa poder entender algo política respeto demás huéspedes hace silenciar partir  noche huéspedes ruidosos hizo incluso  mañana gente gritando hostel baño hombres cuarto olía días orines televisión funcionó primer día arreglaron segundo día luego insistir varias veces desayuno permite comer SÓLO pan persona agua duchas sale siempre fría que…,7,2017,0
103,Terraza mundo joven catedral iniciando evento música dj mandarina récord tipo comida entradas chapatas gourmet rica buenos tragos costo  wifi gratis estacionamiento bonita vista panorámica centro CDMX buena atención buena música,7,2017,1
104,ubicación realmente excelente puede disfrutar hermosa vista Zócalo piso arriba desayuno Desafortunadamente comodidad mínimo pequeñas ruidoso puede oír mundo albergue hablan así repetitiva música hall limpian días cosa agradecer si muchas personas dormitorio desayuno bueno comida demasiado salada dulce único bueno zumo naranja recién exprimidos tener suerte conseguir copa sólo dos personas corriendo cocina mañana Dice wifi gratuito solo funciona día dos puede ser frustrante que…,10,2014,0
105,Excelente ubicación ruidosa puede escuchar conversaciones ª planta incluso  forman pasillos azotea  tuberías llevan sepa exactamente vecinos usar baño desayuno presenta diversidad  mayoría tiempo suficiente todas personas aquejadas hambre dan cada mañana vacío platos la organización podría mejorar podrían utilizar personal conexión internet wifi casi innexistent podría llevar algún tiempo responder email olvidar skype tarjeta crédito que llaves habitación ser recargada cada dos días así molesto si cepillada  semanas,10,2014,0
106,cerca metro Turibus frente alojé privada bien cuidado desayuno bien tipo tours puede pagar paseos gratis actividades diversión estancia puede disfrutar noche azotea funciona bar pueda tomar bebidas disfrutar noche gusta hostal puedo decir mejores alojado años S,10,2014,1
107,ubicación inmejorable agradable personal ofrece seguro nunca sientes inseguro Fantástico bar azotea puedes conocer viajeros excelentes excursiones diarias siempre terminan tequila disparos cerveza duda alguna tours visite eventos suceden bar noche ruidoso echos sonido través edificio ventanas persianas cerca camino nunca agua caliente duchas siempre heladas,4,2014,0
108,Limpio cómodo bien situado justo lado Plaza Zócalo personal amable desayuno bastante bueno es gratis incluye huevos tostadas habas etc  bar azotea gong show al menos allí lugar puede ser ruidoso en mayoría inevitable ventana interior mirar hacia abajo restaurante embargo general buena oferta perfecta explorar centro ciudad,7,2014,1
109,Éste buen limpio dirigido profesionalmente buena ubicación visitar Zócalo catedral bar azotea mejor Magníficas vistas Zócalo único inconveniente privadas básicas bar tiende ser Luce albergue pequeña fiesta general buena experiencia,11,2014,0
110,ups pequeñas cosas dos Tomas lámpara lectura cada litera pequeño dormitorio  personas MONTÓN gente Nueva días perfectos viajeros solos conocer gente viaje bar azotea vistas impresionantes fiesta cada noche si quieres UBICACIÓN directamente Zócalo metro fácil acceso Personal agradable agradable hablar hacer tipo eventos excursión pie gratis barbacoa noche inconvenientes desayuno demasiado bueno pero incluido así   Wifi sufre concretamente virtud cantidad gente Todas cosas consideradas gran hostal Especialmente perfecto personas viajando solas quieran encontrar compañeros viaje tuve…,10,2014,1
111,Tan cerca Centro Histórico gran vista hacia catedral Zócalo llegué personal amable servicial  dejaron saber desayuno gratuito WiFi contraseña toallas política contratación taquillas gigantes puedes guardar cosas seguridad si candado puedes comprar zona recepción experiencia positiva primera estancia albergue,11,2014,1
112,alojé aquí  noches pareció lugar encantador alojarse mundo personal huéspedes amable ubicación increíble cerca estación metro desayuno hermosa catedral cada mañana dormitorios interruptor dos puntos fuerza cama conveniente desventajas incluyen toque ruidoso persianas abiertos pero ¿qué albergue divertido ruidosa  wifi mierda es fácil encontrar lugares comida cerca buena comida wifi estupendo precio,10,2014,1
113,solía ser numer no miembros personal educados nervioso desayuno listo tiempo solía tener excelente café ahora horrible café instantáneo Papel higiénico allí cuatro días estancia limpia residencia correctamente Terraza azotea frío mañana hicieron montón cambios desafortunadamente bien peor INTERNET casi nunca funcionó verdadero problema si exactamente vacaciones necesita Espero gerente puede cuidar estodesde agradable ubicación estupenda,11,2014,0
114,ubicación ideal cerca metro bares centro histórico etc embargo gente staff deja desear obviamente excepciones Hicimos chek out  mañana nadie aviso  mañana cobraron multa sanción TOTALMENTE INNECESARIA lado casi imposible descansar estructura hace pasa ahí adentro RETUMBE ruidoso volvería hospedarme allí excepto excelente ubicación,2,2017,0
115,desapareció PRIVADA batería externa móvil personal recepción amablemente dando largas gerente local capaz dar cara diez minutos hacer cheking aut hizo teléfono caso solucionó nada limitó decir pruebas aparato desaparecido Repito PRIVADA,1,2017,0
116,ubicación buena cerca todo mismo hace ser ruidoso si sueño ligero recomiendo van dormir acepten tomar taxis ofrece personal caros robo  desayuno incluido esperen mucho aun así costo bien,8,2016,0
117,Mundo joven buena opción viajero solitario presupesto hospede  días hombres compartida  tres literas  incluye desayuno  pan cereal fruta café chilaquiles huevos etc conocí mucha gente mundo iba solo realidad nunca solo cocina equipada preparar alimentos si gustas centro computo operadora turistica restaurant bar terraza hermosa vista ubicación excelente pleno centro mucha seguridad parte guardias así policias andan fuera unico malo dieron tarjeta electrionica llave entrar desprogramaba cada vez salia habitación…,11,2016,1
118,Excelente ubicaciòn justo atras Catedral asì queda cerca quedamos habitaciòn privada baño privado pequeña comoda funcional ruido buen lugar quedarse ciudad Mèxico Cerca todo Personal atento gusto desayuno,5,2016,1
119,lugar bastante bueno todas modestas aunque mejores las dan hall ruidosas desayuno bueno importante tomarlo temprano cerca  empiezan acabar cosas servicio medio flojo ubicación buena linda vista terraza cocina,3,2017,0
120,ubicado justo atrás catedral céntrico podría ser frente estacionan taxis híbridos turibuses así si quisieran tomar metro ahí opciones personal amable con excepciones porque todos resultó ser engreído hospedé compartida vista Zócalo limpia igual sábanas estaban completamente blanquitas así daban confianza baño aunque compartido agua caliente limpio mucho dependía roommates puede llegar varios puntos pie Palacio Bellas Artes Torre Latinoamericana Zócalo Catedral frente estación metro restaurantes bares comida callejera…,4,2017,1
121,amigas quedamos privada encuentra buen estado igual camas molesto calor constante habitación ventanas dan pulmón interno ventilan además escucha demás habitaciones Agua caliente cualquier horario ducha bien desayuno   incluye frutas tostadas dulce manteca café te hot cakes huevos bien ubicado cerca todo cuadra plaza zócalo bar abre partir  tarde  am aproximadamente,3,2017,0
122,cumple requerimientos básicos compartida  mujeres baño incluido pequeña camarotes bien distribuida limpio ubicación espectacular recepcionistas siempre prestos ayudarte,3,2017,1
123,ubicación buena encuentra  cuadras República Argentina Metro sale aeropuerto Reservamos doble baño privado pequeña cómoda precio similar mayor  estrellas misma zona atención tampoco pareció adecuada luego viajando tantas horas esperaba tener consideración parte personal poder ingresar tiempo check in Esperé mismo preguntar si podría ser posible dieran café tostadas o sea  min hs hora inicio desayuno,2,2017,0
124,fin semana súper problemas cuanto servicio reserva expectativas etc amables trato siempre disponible ayudar dar consejo Recomendación excursión pie gratis Ivan mejorar desayuno,2,2015,1
125,encanta hostal Hace aquí primera visita ciudad México y duda volveré personal amable limpio mujer viaja mujer sentimos seguros  zona bar azotea tan divertido pasar rato bebidas escuchar música conocer personas allí última noche allí DJ spinning música electrónica azotea  ¡estaba cielo personas comentado ruidoso  bueno tapones oídos ,1,2015,1
126,general buena estancia aquí ubicación magnífica buen seguridad personal amable terraza azotea bar vista estupenda aunque bar tendía tocar música lugar realmente temprano exactamente tarde chillout bien literas básicas  puedes sentir cada movimiento persona arribaabajo residencia  literas mucha privacidad robustas dos frágiles  extraño Enchufes luces plus desayuno básico apreciado sabroso autoservicio lavandería buena cosa raro México genial si prisa principal inconveniente conexión WiFi malísimo  peor…,1,2015,0
127,vamos descansar llegué Ciudad México preocupado encontrar buen suerte amigos locales sabía ir Situado justo medio Zócalo vista fantástica vista ciudad México montón restaurantes cerca catedral  minutos pie mesazona bar planta baja junto mostrador recepción gente cuelga alrededor estupendo bar terraza planta superior puede beber conocer gente nueva general buena elección si zona,5,2014,1
128,Aspectos positivos ubicación casi justo Zócalo Gran desayuno gratis copos maíz yogur frutas huevos calientes tostadas café azoteaterraza bar azotea agradable albergue buenos práctico luz dos enchufes eléctricos cargar dispositivos Puntos negativos Wifi duda necesita mejora reduce mucho par ordenadores abajo normalmente cola ellos tuberías pasan través  agua corriente sonidos mundo alguien tira inodoro cocina vendría bien mejora par elementos cocinar práctico lleno general disfruté estancia gustaría volver,12,2014,1
129,alojamos albergue Mundo joven enero gran ubicación centro Zócalo justo lado catedral alojamos privada estupendo conocimos gente increíble divertimos mucho bar azotea impresionante diferentes actividades noche guacamole divertido Recomiendo encarecidamente walking tours así hicimos mercado fantástica manera ver parte diferente ciudad México tienda lugareños tienda además guía turístico increíble dude  duda recomendaría cualquiera busque lugar increíble alojarse ciudad México muchísimas gracias chicos duda hizo última unas cuantas…,1,2015,1
130,bests albergues estado limpio instalaciones buenas personal estupendo  Iván especialmente llevar personas excursión pie clubes agradable  bar azotea increíble conocido mucha gente va mal allí pasamos bien recomiendo totalmente lugar,2,2015,1
131,alojé Mundo joven Catedral  ene  ene  amigo maravilloso limpias chicos recepción siempre dispuesto ayudar hicimos buenos amigos mundo bebida hablar tequilasss terraza IVAN que trabaja recepción mejor ubicación cosa positiva centro ciudad cerca lugares turísticos interesantes artículos Handcraft feria simplemente increíble recomendaría,1,2015,1
132,Gran ubicación Zócalo corta distancia pie lugares históricos importantes agradable ambiente seguro buen restaurante justo frente Bonita vista terraza vistas plaza principal personal amable servicial,1,2015,1
133,Personalmente ciudad México gran éxito mí hizo parada valga pena grande gran bar terraza unas impresionantes vistas catedral plaza duda conectan huéspedes chupitos tequila evitar margarita ser guste cosas salado pareció gente ahí increíblemente social par noches estupendas personas conocimos estancia allí albergue organiza eventos sociales cada noche cosas tours caminando otra buena oportunidad conocer personas hostal cosas albergue cosas hicimos noche guacamole dieron ingredientes hacer un…,12,2014,1
134,gusto vista zócalo catedral bien terraza buena vista nocturna agrada bar terraza así sonido escucha hacia limpieza buena noches trataban guardar silencio lobby atención buena dudas volvería quedarme,11,2016,1
135,lugar descansar duda localización excelente extremadamente ruidoso bien aisladas escucha absolutamente todo Da sensación ser lugar caótico,1,2016,0
136,hospede dormitorio  noches limpieza camas bien detalle llevaron dormitorio tener andar buscándolo cuenta hizo mal gusto cuanto Staff cortantes engreídos ocasión llegue  noche puerta cerrada ningún timbre así golpee puerta salieron molestos haciendo ruido culpa pongan tiembre descubran algún método tocar puerta hacer ruido noche llegue vi cama ocupada persona cosas aventadas esquina cuarto si culpa recepción algún viajero comentarlo recepción que…,1,2016,0
137,precios accesibles lugar lindo desayuno rico come vista catedral atención buena parte colaboradores llegué dolor cabeza amablemente ofrecieron llamar medico encantó lugar además tender cerca,11,2016,1
138,vista zócalo geniales cuenta buenos desayunos buen bar vista increíble cerca todo sí fiesta bar posible descanses bien afectó sé gente pasó bien solo eso Regresaría todas maneras,11,2016,1
139,CDMX hospedarme temas mudanza gusto mucho ubicación buena cómodas aunque sólo hospedé noche puedo recomendarlo problema punto favor bueno cualquier viajero desayuno buffet ofrecen completo ayuda iniciar día además terraza increíble vista tiene único punto gusto nunca pude conectarme internet escuche chicos bueno solo lobby,1,2017,1
140,espantoso complacieron cliente beneficiaron dinero solamente recomiendo Mal servicio recepción regresaron dinero Reserve valieron reservación pagado,12,2016,0
141,Genial experiencia Mundo Joven mejor ubicación pleno Zócalo México ambiente lindo vista bar terraza bonito cómodas limpieza buena menos gustó desayuno Recomiendo totalmente ir Mundo Joven,1,2017,1
142,Si escala larga ciudad méxico duden salir aeropuerto primer lugar ciudad preciosa hacer segundo difícil llegar precios prohibitivos tan lindo poder bañarse descansar volver subir avión tercero buena idea quedarse horas valijas aeropuerto DFtodos militares perros antidroga allí algo si sos turista despistado tenés mala suerte alguien pida vigilar valija hacer favor podés pasar mal aceptó aunque hiciéramos check in casi mediodía copados Claramente lugar divertirse descansar bar terraza vistas…,9,2016,1
143,hospede fin semana hermano inicios Octubre primera noche habia fiesta ruidosa venia concierto si habia escandalo escuche lol di siguiente desperte tarde alcanzamos desayuno tan buena ubicacion logramos encontrar menos  minutos ubicacion tambien ideal poder ver Roger Waters zocalo dia siguiente si alcanzamos desayuno bastante bueno pasamos demasiado tiempo hostal tiempo lugar incluyendo bar terraza agaradable precio accesible unica queja sabana tenia pequeño agujero nada exagerado wifi nunca funciono bien posiblemente regresare,10,2016,1
144,noche agradezco personal agradable necesario usted experiencia agradable bar terraza azotea increíble desayuno temprano mañana soleada realmente agradable situación perfecta gente quiere visitar cerca zona histórica Recomiendo apenas punto negativo ruidoso abierto,3,2015,1
145,alojé aquí hermana nunca alojado albergue mientras alojo menudo nervioso así sabía ser divertido limpio barato lugar más tía ciudad dejó así podía verlo encantó sentí cómodo dejando  chicas americanas solos allí encantó decoración divertidas gráficos pared mobiliario privada atrio limpio cómodo personal servicial todo direcciones planificación estancia Desayunamos patio vistas plaza Hermosa vista techo alojaría aquí nuevo así mi…,12,2014,1
146,llegada personal amable servicial informativo diferentes atracciones ver estancia ellos limpio precio razonable personal amable siempre saludan sonrisa particular chico albergue George hizo estancia experiencia inolvidable Darse tiempo noche pasar rato nosotros continuamos reír intercambiar historias noche aprobado ,2,2015,1
147,Limpio céntrico buen bar terraza conocer viajeros personal cerca transporte públicobuena relación calidadprecio conexión genial ordenadores conexión rápida hacer ciudad México si gusta pasar tiempo Internet haciendo malo,2,2015,1
148,alojamos  noches situado justo centro DF detrás catedral Zócalo ubicación bar azotea excepcionales albergue ambiente bien buen desayuno incluido gusta baños dormitorios uso realmente sucio vestuario resto siempre olía mal quería usarlo bastante restaurantes cercanos,2,2015,0
149, noches  abril después completar vacaciones México ubicación magnífico registro fácil personal habla bien inglés así nunca víctima desglose medios comunicación espaciosa limpia bien equipada luz individual  enchufes cama confortable cuarto baño limpio lado residencia cocina bien equipada café gratis día bar Â° piso ofrece fantástica vista catedral  tarde tequila mientras stock última lugar seguro seguro Wifi genial bueno  gratis todos Incluso propia residencia puedes conseguir buena señal desayuno increíble con…,4,2015,1
150,mejores Albergues mundo Gran ubicación justo centro cerca todo único malo señal Wifi malo Precio barato limpia desayuno incluido,4,2015,1
151,cavidad mujer añosa medios viaja  adultos jóvenes elegí alojamiento viaje celebrar  cumpleaños hijo raíz críticas pensé compañeros disfrutar clientela internacional ambiente chill out bar azotea ubicación cerca metro paradas autobús hecho preparada trasladarse alojamientos majestuosos vez niños instalados quedé sorprendido encantado disfruté personal instalaciones acabamos quedándonos  noches ubicación puede ser mejor edificio seguro ambiente acogedor incluido Relación calidadprecio inmejorable,4,2015,1
152,quedé dos veces primera vez dormitorio común compartido segunda doble privada limpias sinceramente prefiero compartido privada pequeña dos personas pueden apenas moverse allí mismo tiempo duchas montón hongos probablemente debido falta ventilación habitaciones precio bueno ubicación perfecta ofrece desayuno terraza impresionante vista Catedral personal agradable amable servicial famoso D F  lleno gente todas partes antecedentes interesantes,3,2015,1
153,Empecemos bueno seguridad desayuno encima media ubicación excelente sentí seguro aquí desayuno amplia variedad desayuno gratis demás mediocre mejor casos alojado  albergues nunca escrito comentario negativo mal peor alojado viajes Problemas  Internet WiFi funciona bien Sólo tres ordenadores manyyy  comida restaurante primera planta caro cobraron  pesos queso extra  acústica ruido horrible Aprecio carteles recuerdan ser tranquilo ¿qué poner alfombras alfombras habitaciones pudiera…,3,2015,0
154,frente zocalo genial desayunos incluian huevos pancakes cafe te jugo frutas frijoles refritos pan mermelada realmente saciador Ademas ofrecen guardarte equipaje post check out pre check in Personal amable cordial personal restaurante ahi junto pareciera quería atender gente luego desayuno quizas  descuento tiene noche cenar mesero vio arriba pedi tiempo decidir comer paso hora nunca mas subio Baje tomaran pedido dijo habian cerrado cocina dia voy hora mas temprano dia anterior siento pido directo mesero consulta luego dice habian cerrado la…,11,2015,0
155,lugar inmejorable ubicacióncuenta privadas compartidasTiene debe tener cocina compartidawalking toursagencia viajesterraza  recién remodeladabar excelente atención malo edificio centro históricolos espacios pueden viejos,10,2016,1
156,excelente ubicación permite moverse fácilmente Ciudad comida buena noches terraza puede tener gran vista mejor lugar hospedarse compañía amigos si vas solo puedes hacer amigos,9,2016,1
157,Buena comida excelente wifi gratis lugar amigable visitar amigos  terraza excelentes eventos extranjeras conocer tragos buen precio cerca centro pasear turistear,10,2016,1
158,duda mejor ubicacion pleno Zocalo CDMX vistas terraza bar sexto piso espectaculares negativo Deberian mejorar atencion clientes personal agradable estancia aloje varias noches principio solo dormitorio despues pareja habitacion privada dormitorio llegue habitacion sucia habia basura papeleras llenas baños mejores condiciones habitacion privada reserve habitacion cama doble pareja asignaron habitacion quinto piso extremadamente pequeña calurosa litera si cama abajo doble lejos lo…,9,2016,0
159,buen Hostel personal amable servicial buenas instalaciones seguridad Excelente terraza ubicación Centro histórico cercanía Metro  Av  Mayo Peatonal Recomiendo,11,2016,1
160,Quería saber así amigo edgar decidimos entrar ahí quedamos suite cara mas fino terraza bar techo wow experiencia súper relax,11,2016,1
161,puro zocalo amplias comodas alojada queen size habitacion privada baños utiles aunque presionar boton mientras bañas incomodo falto cama iba novio falto ir actividades tenian organizadas ruido noche desayuno pobre opciones vegetariana solo pude comer fruta si vuelvo,2,2016,1
162,gran lugar ir mochile segunda vez buena ubicación si quieres conocer cd mx Precio acesibles no olvides candado recepcionista cren chingones contestan dudas jeta mal modo si mexicano extranjero ANÍMATE BUENOS MÉXICO AMO SER MOCHILERO cosa mala jabón regadera lava mano terraza padre acompañado cerveza,10,2016,1
163,ubicado pleno zocalo Ciudad Mexico junto barrio historico cuenta vista bar genial cerca metro ofrece buen desayuno mezcla continental ycomida mexicana recomendado viajar mochilero,10,2016,1
164,alojamos  noches mayo situado Zócalo así ubicación estupenda hacer turismo personal recepción acogedora agradable primera planta restaurante nunca allí aunque bar azotea vistas Zócalo doble privada cuarto baño wc limpio buenas condiciones único inconveniente sólo paneles madera cerrar ventanas siempre ruido habitaciones embargo noche seguridad realmente hizo buen trabajo mantener mundo bastante regresaron bar noche marcha desayuno es…,5,2015,1
165,alojé aquí  noches general pareció genial Llegué  mañana abrieron sala TV dormir ofreció llevarme cocina conseguir café gratis desayuno bueno techo bar increíble así forma estupenda conocer gente buena vista excursiones gratuitas pie impresionantes ojalá pudiera haber hecho más único malo empleados parecía interesado ayudar Pedimos siesta conexión wifi funcionaba ninguna sugirió vaya Starbucks esperes utilizar conexión wifi,4,2015,1
166,buena ubicación caja sucured personal amable alojado  mixta residencia  noches limpia unidas limpias inodoros cuarto baño Acceso gratuito Internet Wifi puede recibir señal habitación fuerte señal depende piso bar azotea  piso gratuitamente tequila  pm mientras existencias última bar cerca  am proteger demás huéspedes HV deam dulce después  así atentos encanta hotel buena ubicación vistas fantástica U puede disfrutar taza café gratis vista dame disfrutar cerveza bar azotea preciosas noche vistas al…,4,2015,1
167,ser mejores albergues visitado Terraza bar increíble diversión servicio amable Angelo Desayuno huevos panqueques frutas tostadas té café incluidos Agradable cómodas buenos armarios tamaño único podría mejorarse baños falta ventilación conducido moho huele,4,2015,1
168,alojamos aquí  noches vuelo Gran ubicación bar terraza WiFi ridículo pueden decir wifi si funciona simplemente existe personal parecía indiferente problemas tales conexión wifi secador funcionaba tarjeta magnética parada trabajando prácticamente vez día sala TV relajarse Sólo lugar social bar azotea Aunque aprecio sentimiento detrás energía ahorro agua esfuerzos gusta tener pulsar botón cada  segundos ducha mantener agua correr práctico Volvimos Ciudad México ayer volver hostal,4,2015,0
169,allí  noches doble privada ª planta cómoda dos grandes armarios lavabo TV habitación conexión wifi sólo funciona vestíbulo incluso bastante débil También ruido insostenible fines semana ofrecen tapones oídos puede administrar dormir bien desayuno incluido bueno mezcla huevos panqueques tacos jugo fruta fresca  vista increíble mejor ubicación justo detrás catedral Plaza Constitución personal agradable buen restaurante lugar barato alojarse ciudad México ¡Muy recomendable,7,2015,1
170,potencial Gran ubicación gran bar azotea embargo residencia desordenada wifi horrible seguro montón malas críticas cambiaría decisión estancia hace difícil planeación contactar gente sólo  ordenadores general decente,7,2015,0
171,Gran ubicación sólo pasos principales monumentos históricos nacionales cerca estación metro si quieres explorar barrios personal amable servicial Entorno social animado hacer nuevos amigos viaje azotea gratis desayuno beneficio alojarse aquí,7,2015,1
172,encantador alojarse céntrico cerca todo desayuno bueno conexión wifi lento personal amable servicial bar azotea genial momento noche preciosa vista ciudad recomendaría amigo,7,2015,1
173,¡Guau desayuno Huevos revueltos tortitas cereales yogur tostadas fruta ver todo Estupenda ubicación ambiente demasiado precio razonable personal amable limpias probablemente único malo cocina pequeña albergue tamaño,6,2015,1
174, noches h mundo jovenya habia anteriomente nuevo instalaciones buenaslas camas blancos comodoslos recepcionistas amables atentos rooftop bar super ambientebuena musicaunos tragosgente divertidabarmans buena ondaque mas puedo decir ubicacion excepcionaljusto atras catedral zocaloel area segura noches duda mejor,9,2016,1
175,Excelente precio limpias instalaciones servicio restaurante limpio buen sabor alimentos Cuentan servicio Internet bien ubicado cerca todo,4,2016,1
176,quede privada baño privado perfecto necesario más amplia limpia fresca escuchaba ruido general aseado terraza increíble buenas fiestas ubicación inmejorable recepción falta amabilidad excepto joven blanco barbado cabello rojizo amor señores guardan maletas pendientes tiempo caminando ahí amables viaje sola problemas agencia Presto celular pudiera solucionar resumen volvería muchas veces estadía agradable,9,2016,1
177,Camas    pesos  camas gustó dieran candado lockers puedes comprar  pesos Tampoco aire acondicionado solo abanico si hace calor cuarto verano  noches agradó general cocina restaurante bar sexto piso vista fenomenal quinto piso puedes llevar comida terraza increible ubicación inmejorable justo enseguida Catedral Me perdí llegar calle Guatemala repite barrio calle Guatemala erronea peligroso andar recepción amable seguro tarjeta puerta principal cuarto dan computadoras internet gratis Wifi…,8,2016,1
178,Positivo gentiles bar rooftop perfecta localización Negativo PÉSIMO TRATO CLIENTE Siempre ponían excusas utilizáramos lavandería no tokens demasiado tarde finalmente tras marearnos dos días asumieron funcionaba chico recepción pesar hablar palabra español reía acudíamos cualquier necesidad la tele funcionaba mando pilas cuarto  partir  podía dormir tubería dentro habitación hacia ruido,8,2016,0
179,Viaje Ciudad México asunto trabajo quedé tres noches cuarto compartido primera vez vida verdad bien comparti gente buena onda sorprendió mixtas hombres mujeres esperaba molesto mencionarlo desayuno malo personal amable tardes tour caminar gratis dónde llevan diferentes puntos ciudad muestran rica cultura centro México Todas áreas limpias cuentan terraza cocina ofrece bonita vista parte trasera Catedral restaurante bar azotea…,10,2016,1
180,agradable tamaño adecuado baño limpio ubicación buenisima justo detrás catedral centro histórico servicio bueno excepción güero atiende desayuno antipático desayuno rico básico suficiente empezar día buen precio corresponde servicio locker bastantes amplio cupo bien maleta solo iba pasada Cdmx gustó pidiendo clave WiFi cada  hrs supongo cambian evitar hackeo si vas metido elnhostal pues menos general bien,9,2016,1
181,ubicación buena ubicado cerca varios sitios deben conocer ciudad México enfrente parquean buses turistas hacen recorrido toda ciudad encuentra estación metro desayunos tipo buffet todo bastante surtido bueno noche arriba venden bebidas alcohólicas chevere pasar ratolas buenas precio excelente abajo sirven comida tipa mexicana probé sopa deliciosa,10,2015,1
182,hospede  Noches privada baño privado buena experiencia hostal aunque pequeña confortable baño cubría requerimientos básicos desayuno rico generoso mas gusto excelente ubicación acceso tours puntos interés turísticos necesidad desplazarnos mucho general buen ambiente buenas áreas sociales persona seguridad formal atendió requerimientos punto mejorar atención recepción mejor genera confianza suficiente alguna inquietud necesitábamos información,9,2016,1
183,buena ubicación cerca lugares Zócalo estación metrô cerca además puede ir pie lugares desayuno bueno atendimento también camas bien cómodas,9,2016,1
184,menudo dejar mala crítica pareció lugar bastante malo reminiscencias mala alojamiento universidad literas terribles barato bastante destartalado laterales ofrecer seguridad incómodo si litera superior ninguna opción molestar prójimo cada pequeña mover haga tan lleno esfuerzan hacer si persona habitación luces agua sensores desconectes demasiado rápido wifi pobre pocos personal bastante estirado desinteresado momento llegada aunque informó llegaría día tarde  horas antelación cobraron la…,8,2015,0
185,alojé  días ubicado justo centro todo cerca estación metro cerca principales atracciones turísticas Organizaron actividades gratuitas día geniales agradable ambientefiesta embargo sólo  wcducha cada extremo cada piso pequeñas Sólo limpiaron vez día sucios mal mayoría tiempo debido diseño edificio fácil llegar moleste ruido personas música bar quedé decepcionado hecho lavandería hecho existe recomienda ir lavar ropa WIFI inexistente tan solo pude usar temprano mañana mundo durmiendo,8,2015,0
186,alojé aquí cuatro días lugar estupendo gustó conexión wifi sólo funciona vestíbulo montón ruido siempre jóvenes vista terraza azotea increíble desayuno básico bueno gratis después todo personal servicial,9,2015,1
187,ubicación podría ser mejor perfecto hacer excursiones día fácil explicar conductor taxi deja después salir noche estación metro cerca Reservé  días llegué dijeron ª noche gratis así dirigí estancia final acabamos quedándonos  noches También comprar tarjeta internacional albergue da descuento antes perdido triste seguir pista tarjetas sistema así si pierdes tarjeta pagar él Aunque albergues regla desayuno mañana agradable mejor gratis puedo quejar Asegúrese perder billete requiere billete Como…,9,2014,1
188,limpia mismo baños actividades prácticamente cada noche terraza impresionante salir fiesta unas copas personal amable agradable puedo esperar volver ya,7,2015,1
189,Reservamos través bookingcom llegamos pagar  vez  pesos dijeron impuestos adicionales final parecía acabo matrimonio lugar doble gusta promueven costes adicionales luckely we werent buen desayuno,10,2015,0
190,alojamos privada  noches Primero todo lugar excelente desayuno gratis montón opciones estilo buffet así puede tomar desee bien pequeña gran extra comodidades incluyendo televisión secador pelo buena ducha caliente jabón champú etc bueno si dan ventilador personal general amable aunque pocos tan dispuestos ayudar dramas registrarnos temprano mañana pesar llamar antelación confirmar hora llegada solucionaron aunque miembro personal decir problemas comunicación personal Conexión internet sólo estaba…,10,2015,1
191,alojamos aquí  días duda mejores albergues hospedado ahora gran servicio personal recepción ayudará conseguir alrededor ciudad ordenadores disponibles conveniente conexión wifi recepción hecho mal importa viajas desayuno genial duda mal limpias baño compartido desgracia limpia anfitriones varias excursiones semana actividades noche bueno conocer gente conocer ciudad ubicación excelente situado centro metriostation justo cruzar calle único inconveniente montón ruido noche…,9,2015,1
192,vez aquí  estancia corta DF buena elección vista terraza y habitación magnífica autobús turístico pocos pasos distancia energía increíble zona puede ser peligroso si propia tarde noche probable que si viajero solo vas encontrar propia situación lugar  estancia corta lugar estancia larga probablemente vaya Roma pd  Turibus fantástica manera ver ciudad olvídate tratando ser independiente viajero hacerlo cuenta  simplemente diciendo ,9,2015,1
193,situado justo corazón centro ciudad Zócalo Ubicación perfecta montón tránsito museos plazas calles peatonales etc cerca personal amable hablaba inglés baratos estándar raro abren hacia centro edificio ventanas abren patio interior corte puede llegar ser mal ventilada yo ruido ventilación real exterior restaurantevestíbulo justo debajo Además ven directamente personas persianas cerrados terraza bar piso arriba agradable pasar rato conocer gente dos noches allí lleno turistas buscan una…,9,2015,1
194,mayo  Inmejorable ubicación bien funciona limpioBuen desayuno staff mas amigable conocí terraza vista catedral linda recomiendo,5,2016,1
