calificacion,fecha,nombre,opinion
ui_bubble_rating bubble_20, abril de 2014,missionviejomex,"Puntos positivos: la ubicación es genial. Justo en el centro del Zócalo. Vimos la bandera bajaron y planteó cada día. a pie de muchos de los puntos de interés turísticos, de la estación de metro, etc. .. está bien de precio si tienes un presupuesto ajustado.  Lo negativo: Las habitaciones son pequeñas. El personal de limpieza puede perder un día de limpieza con ninguna explicación. bañera se vaciaba muy lento (y sólo fue fijado 2 días más tarde).  las llaves de la habitación desactivad cada día (un dolor).  Las camas eran muy, muy difícil. era como dormir en el suelo o box spring. No puedo creer lo llaman un colchón. WiFi era inconsistente, en el mejor de los casos. No comimos allí otras que beber en el bar por las escaleras.  En resumen: Gasta $20 extra por noche y alójate en,…"
ui_bubble_rating bubble_10, mayo de 2014,Simonezitrone,"Nos alojamos en 2013 mayo por 2 noches. Primero déjeme decir smth positiva. La ubicación es estupenda (al lado del Zócalo) y el edificio tiene un toque histórico. Tomar el desayuno en la terraza mientras disfruta de las vistas sobre la plaza está bien (no obstante, se pueden hacer que los huéspedes no fumadores del hotel).  Ahora por dónde empezar. Llegamos por la noche después de regresar de Europa buscando una cama para dormir. La primera habitación que nos dieron tenía la ventana hacia la plaza donde hicieron un registro acústico para asistir a un concierto. Era muy ruidoso y no podíamos pensar en dormir. Las ventanas son de no aislado, así que aquí todo, así como que no pudimos cerrar totalmente. Las habitaciones tienen aire acondicionado. Pedimos otra habitación que nos,…"
ui_bubble_rating bubble_10, mayo de 2014,BadiaW,"Vivo en México y me encanta tomar por amigos que visitan a una parada agradable de fogata para una copa en este lugar. Cómo jamás este era la primera vez que comimos allí. Fue la peor comida que he tenido en mi vida. El papa puré era como una sopa, la carne estaba quemada y seca, el pescado no estaba preparado, las verduras estaban como si hubieran sido combinado con una crema para días (blanda y sin sabor).  Supongo que lo único bueno es la coca-cola pedí. Y yo no tenía opción ya que sólo tenían su buffet. Sólo para empeorar las cosas, cobran como si tenían un chef cordon bleu azul. Sin bebidas alcohólicas, pagué para dos niños y dos adultos más de $80 dólares! No vale la pena un céntimo."
ui_bubble_rating bubble_40, mayo de 2014,Chris_1989NL,"Este hotel está situado justo en el Zócalo en la ciudad de México. Teníamos una habitación con vistas a la plaza, que fue genial. Siempre hay algo que hacer en la plaza y hace que para una vista espectacular. El hotel parece muy sofisticado y el personal es muy amable. Tuvimos algunos problemas con la internet los primeros días, pero lo arreglaron para nosotros. La única razón por la cual yo no le daría un 5 estrellas es porque la cama era muy dura, utilizamos mantas para que sea un poco más suave y no hay aire acondicionado (puedes pedir un ventilador eléctrico en la recepción).  En general me gustó mucho este hotel y lo recomiendo encarecidamente."
ui_bubble_rating bubble_30, abril de 2014,mymx,"La ubicación de este hotel no podría ser mejor, y el patio y entrada interior es precioso. Pero ... las habitaciones podrían algunos amor y sin duda algunos nuevos colchones. Se ofrece desayuno por un precio en la terraza que es bastante bonito. En general, yo elegiría nuevamente por la ubicación pero que iba a ver si podía hacer mejor primero."
ui_bubble_rating bubble_40, abril de 2014,Nic F,"Me ciegos reservado el Best Western Majestic en Ciudad de México a través de Hotwire. Después de haber recibido la confirmación con el nombre del hotel estaba consternado al leer las críticas del viajero aquí, y nos acercamos mi próxima estancia con un poco de miedo. Sin embargo A mi experiencia superó nuestras expectativas. Me pareció que el hotel era absolutamente encantador. No, no es moderno, cortados, beige o uniforme. Quizás otros viajeros esperábamos el en los suburbios de la mayoría de los hoteles de cadena. Sí, el colchón era difícil, sí hay sólo uno el ascensor a la vieja usanza, y sí, el agua no está ardiendo caliente. El wifi era irregular, pero me pareció un problema en México y Europa para ese asunto. No hay gimnasio ni piscina. Dicho esto, no me puedo imaginar,…"
ui_bubble_rating bubble_40, abril de 2014,K_Mennem,"Así que lo mejor de este hotel es que es el único hotel en realidad frente a la plaza del Zócalo. Muchos de los hoteles anuncian que están en el Zócalo, pero están en aceras cercanas.  El restaurante del hotel está en la parte superior y tiene un patio con balcón donde se puede ver toda la zona.  Las habitaciones son normales, pero lo suficientemente limpia. Me suelo quedar aquí una noche o dos aquí cuando llega por primera vez en la ciudad de México, y luego hacia el exterior a un lugar más cerca de donde estoy trabajando."
ui_bubble_rating bubble_40, julio de 2014,RhetoricalTool,"Como estoy seguro que cada revisión menciona, la ubicación es fantástica, justo en el Zócalo - vistas desde las habitaciones y el restaurante es inmejorable. Me pareció que los azulejos en el vestíbulo y las escaleras era excepcional. El personal era muy servicial. Nunca me he alojado en un lugar con un antiguo ascensor que requiere un operador. Estábamos en la sexta planta, planta superior aparte del restaurante y con vistas a la calle peatonal, pero cerca de la esquina, así que teníamos una gran vista de la Catedral Metropolitana. La habitación estaba muy bien, el Wi-Fi no era fiable en nuestra habitación y un par de días tuve que ir al vestíbulo para conectar. Habitación cómoda, pero el colchón era el colchón más duro que he visto. No hay aire acondicionado, pero estuvimos,…"
ui_bubble_rating bubble_30, julio de 2014,Russ1470,"Este hotel está en una excelente ubicación. Los espacios públicos están bien maintaied y la vista desde el restaurante no se puede mejorar, sin embargo evitar el bufé de la noche! Las habitaciones son un poco cansado pero perfectamente adecuado, especialmente por el precio."
ui_bubble_rating bubble_30, octubre de 2013,springbank,"La ubicación de este hotel es el mejor. si quieres estar en el corazón de toda la acción, este es el hotel para ti. Encontrará un patio interior precioso. El restaurante de la terraza tiene una vista estupenda. El personal es amable."
ui_bubble_rating bubble_40, junio de 2014,ozscot,"Justo en el Zócalo y la calle peatonal en la puerta. Heritage hotel construido en 1937 y muchas de las características originales aún están allí. Hermosos azulejos y escaleras, ascensor pintoresco. La cañería es circa 1937. Me enteré el día 2 de mi estancia de 6 días cómo no ser húmedos pies al usar el lavabo.! Mi habitación era grande y confortable y el personal es muy servicial y agradable. Buffet de desayuno tenía una buena selección de platos cocinados y fruta fresca."
ui_bubble_rating bubble_40, noviembre de 2014,Robert S,Nos sentimos muy seguros y en el corazón de la ciudad de México. agradable hotel en una manera mexicana auténtica. El ambiente es divertido. El piso de arriba restaurante ofrece una vista estupenda de la comida cuadrada y buena para disfrutar con amigos.
ui_bubble_rating bubble_50, octubre de 2014,Esperanza V,"Ubicación Excelente, con bonitas vistas están buscando en el Zócalo. A las 18.00 y se obtiene por primera vez en los ejércitos elevó la bandera. a su derecha la Catedral, que es donde los aztecas bailarines gater, al lado de la ""Tianguis (mercado de agricultores como bares, restaurantes, tiendas olvidarlo todo lo que necesitas a poca distancia. Gran experiencia!"
ui_bubble_rating bubble_40, noviembre de 2014,Joanne T,"Este hotel está literalmente en el zócalo, en una calle peatonal. Desde nuestro balcón teníamos un asiento de primera fila para el Zócalo y el Palacio Nacional. Una ubicación perfecta en todos los aspectos.  El personal de recepción ayuda no era muy servicial. Nos quedamos cortos y brusco con sus respuestas. Sin embargo, todo era bueno en el hotel y en las habitaciones. Nos dieron una habitación con dos camas INDIVIDUALES ... y cuando pedimos una cuna (éramos 3) nos dijeron que el hotel no tenían ninguna. Me pareció raro.  El vestíbulo y las zonas comunes son preciosas. Las habitaciones están limpias y aunque escasa, están bien. Las camas son muy cómodas, las mantas eran muy hecha jirones!!!"
ui_bubble_rating bubble_50, noviembre de 2014,tammy s,"Viajamos a la ciudad de México para el día de los Muertos celebraciones. Nuestra habitación daba al Zócalo. Fue magnífico. Aunque sólo hay un pequeño ascensor - y es operado por un empleado ... es rápido para responder a un solo pulsar el botón de llamada. El hotel está bellamente decorado ... nuestra habitación era agradable, el baño y la ducha agradable."
ui_bubble_rating bubble_50, octubre de 2014,TheSuperTraveler,"Estamos muy contentos de habernos alojado en el Best Western Majestic. Está en el medio de donde todo está sucediendo. Justo en el Zócalo, una de las principales atracciones turísticas de Ciudad de México.  Aquí está lo que pensamos que:  1. Hotel limpio y bonito. 2. impresionante vestíbulo y muy cómoda. 3. Hay un pequeño ascensor y tienes que esperar a veces. 4. El personal del hotel es muy amable y servicial. 5. Si no te gusta subir escalones, no te alojas en un piso de arriba. Hay muchos escalones. 6. Entrada es muy oscuro por la noche. Porque está en una zona histórica no tienen un cartel iluminado. 7. Hay seguridad por todas partes, incluyendo policías en cada esquina. 8. Salga por la puerta y ya estás en una calle bulliciosa, que es ahora una zona de paseo turístico con un,…"
ui_bubble_rating bubble_30, enero de 2015,LizLosAngeles_CA,"alojarse en este hotel si lo que quieres es una increíble vista del Zócalo. El personal es muy agradable y servicial, nos cambiaron a una suite tras nuestra habitación inicial estaba cubierta de cucarachas. Prepárate para un montón de ruido ya que la ubicación. Internet Wi-Fi irregular. Presión de agua terrible. Por 200$ la noche te será muy decepcionado si no fuera la increíble vista que fueron después! Restaurante solo sirve buffet cuando estuvimos allí, lo cual fue una decepción."
ui_bubble_rating bubble_50, agosto de 2014,Juliana C,"Mi hermano y yo viajamos a la ciudad de México para unas vacaciones, y este hotel no me decepcionó. El personal en el mostrador era muy amable y servicial, y la habitación estaba muy bien de precio. La habitación no era nada lujoso, pero aún así era bueno. La ubicación de este hotel es perfecta. Justo en el zócalo, se podía ver la Catedral desde mi ventana. Hay un montón de restaurantes y tiendas muy cerca del hotel. El interior y el diseño del hotel era muy guay y única y auténtica. El restaurante en la terraza de la azotea también era una maravilla y tenía una vista a vuelo de pájaro del Zócalo. Los empleados fueron muy amables y serviciales. Hablo español, pero algunos de ellos quería practicar su inglés conmigo, que era muy bonito (la gente en la recepción hablan inglés, si,…"
ui_bubble_rating bubble_30, octubre de 2014,yellowcat95,"Este hotel podría ser muy bonito pero no se está muy bien cuidado. Habitación era marginal en el mejor de los casos. Internet wi-fi no funcionaba en la habitación que nos dieron. El lugar parecía frío - quizás los techos altos. Estábamos en México para el día de los Muertos. La ubicación era perfecta - nos gustó estar en la plaza Zócalo. Nos sentimos seguros de la zona. Zona preciosa. No teníamos el desayuno incluido y no comer en el restaurante. El ascensor era incómodo ya que está dirigido por un empleado. Siempre era administrada por las esperas parecía mucho a veces. Excelentes restaurantes y tiendas cerca, así como lugares históricos. El precio era razonable así que quizás esperaba demasiado de la habitación."
ui_bubble_rating bubble_30, noviembre de 2014,ajmOttawa,"Magnífica ubicación con vistas al Zócalo. A poca distancia a pie de las galerías de arte. El desayuno era muy abundante ... un montón de platos calientes, cereales, bollería, frutas. Edificio histórico con hermosos mosaicos pero necesita una renovación.  Poca presión de agua, colchas manchadas, cucarachas, wifi, servicio de habitaciones recepción pobre impredecible."
ui_bubble_rating bubble_50, julio de 2014,FourWhitneysOneWorld,"Vistas al Zócalo, no hay mejor ubicación en la ciudad. Pide un Zócalo ver y disfrutar de la terraza. Hay un montón de restaurantes con excelente comida y tiendas justo fuera. Esta es la verdadera ciudad que nunca duerme."
ui_bubble_rating bubble_30, marzo de 2015,Abelardo A,Hermosa ubicación. Un bonito restaurante con una excelente vista a la catedral y antiguo edificio del ayuntamiento. Muchas opciones para cenar a una corta distancia a pie. Si usted está planeando tener una buena noche de sueño buscar otra opción.
ui_bubble_rating bubble_20, febrero de 2015,fredinbrixton,Reservamos dos noches justo en el Zócalo en DF. No pudimos registrarnos directamente a la llegada en torno al mediodía. Fuimos al bar-restaurante en el piso de arriba y nos llevaron por las vistas. Increíble! Las habitaciones sin embargo son una urgente necesidad de un profundo limpio y la decoración.
ui_bubble_rating bubble_30, enero de 2015,Nikolaj L,"Nos alojamos aquí una noche en nuestros 18 días viaje a México. El hotel es céntrico y encantador y casi que puedes sentir el lujo del edificio había tenido. Pero el hotel y especialmente las habitaciones son gastados hasta un nivel que me parece fundamental. También ten en cuenta que un edificio antiguo como éste tiene algunos desafíos acústica dando arroz dejar un montón de ruido de comportamiento normal. El hotel tiene en vista fantástica desde el restaurante.  Teníamos una habitación bajo el restaurante era ruido comenzó antes de las 7 de la mañana debido a inauguración del restaurante en la cima. La caja fuerte de la habitación no funcionaba, y tuvimos que usar una en la zona de recepción."
ui_bubble_rating bubble_10, enero de 2015,finndia424,"Mi marido y yo nos alojamos recientemente solo una noche en este hotel y me alegro que fue sólo una noche. Probablemente fue un hermoso hotel en una vez, pero se necesitan reformas. Nuestra habitación era horrible. Las cortinas estaban rotas. Por suerte, he tenido clips y podría celebrar las cortinas junto con clips. La habitación era muy mala calidad. Mi esposo nos dimos una ducha y el agua no drenaba bien; que estaba parado en agua, sobre sus tobillos. Se suponía que había wifi en la habitación, pero no fue así. Tuvimos que ir al vestíbulo. Best Western necesita cerca del hotel y totalmente remodelar las habitaciones. Uno positivo: el restaurante en la terraza de la 7ª planta tiene buena comida y una vista fantástica de la catedral y de la plaza."
ui_bubble_rating bubble_30, diciembre de 2014,brenda002,"Volvimos al Best Western Majestic por unos días y no encontré nada ha cambiado ... La ubicación es magnífica, las vistas increíbles, el edificio histórico lleno de baldosas y hierro forjado, y el resto es simplemente no coinciden. Esta vez no había Wi-Fi en todo el hotel, no creo que el listado ... o el personal que siempre actuar sorprendido cuando les dices el WiFi no está funcionando. Nos encontramos con otra pareja en un tour de Teotihuacan que había registrado la misma noche hicimos y nos fuimos a la mañana siguiente porque no había Wi-Fi. Ellos bromeó diciendo que si podían permitir que iban a comprar el hotel y hacer lo que podría ser ... uno de los mejores de la ciudad. El personal de limpieza hace un buen trabajo. La ubicación del restaurante en la azotea es genial, por,…"
ui_bubble_rating bubble_40, mayo de 2015,Patricia D,"Nuestra estancia, una noche, era genial, excepto por una terrible ducha. La habitación en la 6ª planta era muy agradable, con una vista del Zócalo. El personal era muy servicial y todos hablaban inglés. Está bien ubicado en la ciudad de México cerca de tiendas, museos y restaurantes."
ui_bubble_rating bubble_40, marzo de 2015,Ert53,"Este hotel es un poco como un Grand Budapest hotel deteriorado! Disfrutamos de su historia y esplendor marchito pero realmente necesita una actualización. Nuestra habitación (una habitación standard king) parecía un poco sucio, el lavabo en el cuarto de baño era muy suelta, y la habitación era verdaderamente underfurnished (por ejemplo sin mesilla de noche a un lado de la cama, aunque nos topamos con que a través de un pequeño complicó).  La cama era un poco duras. Todo funcionaba bien, aunque, y tuvimos la experiencia de ver la película de Bond que se rodó justo fuera de nuestra ventana del dormitorio para dos días! Sin duda ver el hotel cuando la película sale!  El personal es amable y estaba bien tener una antigua ascensor con aparcacoches. El personal de recepción era muy,…"
ui_bubble_rating bubble_40, marzo de 2015,Elchichagt,"Un gran hotel, justo en frente de Catedral. La comida es muy sabrosa. Las vistas son realmente muy bonito. Si tienes la oportunidad puede ver la bandera elevándose a las 8:00. La calle el domingo es muy activa. Se puede ver gente corriendo o caminando con sus perros.  La Catedral está justo en frente.  En estos días las calles están cerradas porque la nueva película de James Bond que se filmó aquí en las calles de la ciudad de México!"
ui_bubble_rating bubble_50, julio de 2014,kristyle13,"Mi madre y yo nos alojamos en este hotel por 4 días. Estaba cerca de todo: mercado de los domingos, parada de autobuses de Turi, Palacio de Bellas Artes. Está situado en la avenida principal. Así que puedes ir andando incluso por la noche y es seguro. Hay muchos restaurantes y cafés, tiendas y pequeñas tiendas. Está cerca de una estación de metro. El hotel tiene una muy bonita vista del Palacio Nacional. E incluso si las ventanas están buscando en el patio interior todavía es bastante. Las primeras plantas del hotel fue construido hace 500 años, por lo que hay algo de la historia. Lo recomendamos para estancia de anís y si volvemos nos Wills quedarte. Hay un restaurante estilo buffet en la planta superior. Mientras que la calidad es normal, la vista desde es cautivante. Fuimos a,…"
ui_bubble_rating bubble_40, marzo de 2015,caperbob,"Hotel histórico en un muy buen precio. Internet wi-fi necesita mejorarse pero es mejor que el año pasado.está situado justo en la calle madura. turística principal peatonal (y los lugareños), compras y ver a la gente boulevard. Es fácil ir andando a Bellas Artes, museos y restaurantes."
ui_bubble_rating bubble_30, junio de 2015,Bananas09,"Debería haber dado cuenta de que estábamos en problemas cuando el personal del hotel nos hizo una enorme oferta de guiándoos a una habitación ""tranquila"" con vistas al patio interior. Habíamos oído que el ruido de la calle era particularmente mala con este hotel, así que parecía una buena idea. Hasta el segundo día. Sin ventanas exteriores, no podríamos decir si era el día o de la noche o de lo que el tiempo era como. Empezó a llevarme loco. Pero mis amigos dijeron que no podían dormir por la noche con su habitación con vista a la calle peatonal. Supongo que no importa, no se puede ganar.  El hotel es antiguo, cientos de años para los tres primeros pisos. Tiene un auténtico ambiente mexicano, con suelos de baldosas y escaleras y un ascensor estilo antiguo que deben ser operados,…"
ui_bubble_rating bubble_30, julio de 2015,aysonora,"Lo positivo:  La ubicación es inmejorable: justo al otro lado del Zócalo. PERO, lo que significa que el RUIDO de la calle, de las campanas de la iglesia y de los eventos que tienen lugar con frecuencia en el Zócalo. Utilicé tapones para los oídos y bien dormido.  El interior del edificio es precioso, y el restaurante/bar de la azotea ofrece unas vistas fantásticas.  El servicio de la recepción era bueno.  Pagué unos US$50/noche, así que por la ubicación y lo que te dan, la relación calidad-precio es bastante buena.  Algunos puntos negativos:  El suelo estaba muy sucia y necesitaba ser limpiadas, no sólo fregado.  Por la mañana una mujer que creo que es el supervisor de limpieza caminamos por el hall tocar en cada puerta de la habitación y gritando algo incluyendo ""buenos días"". ,…"
ui_bubble_rating bubble_50, junio de 2015,Yolanda B,"Este hotel es muy bonito y está ubicado en la plaza del Zócalo, que es la más perfecta ubicación. También teníamos una vista maravillosa de de Zócalo y el Palacio Nacional. No podría haber pedido un hotel mejor. El personal era muy amable."
ui_bubble_rating bubble_30, mayo de 2015,SpeedTriple2013,"La habitación si no todo el hotel era / está perfectamente bien. El restaurante situado en la azotea con vistas al Zoccalo es espectacular, pero ...  Desde el momento en que nos registramos en el hotel, nos pareció que el imposible de LH sé qué RH está realizando. No una vez, pero varias veces, nos dijeron que una cosa sobre el teléfono, sólo para encontrar en presentar a la persona de guardia en el vestíbulo, que lo que nos dijeron que en el teléfono era totalmente lo opuesto. No hay necesidad de ir a los detalles.  La comida en el restaurante, muy normal teniendo en cuenta la posición absoluta y la voluntad de muchos turistas de pagar por la calidad.  La gota que colmó: que llamamos a la recepción para organizar un taxi por un tiempo específico, para llevarnos al aeropuerto.,…"
ui_bubble_rating bubble_50, mayo de 2015,Randy T,"Estancia fue muy buena a excelente, buena ubicación y personal agradable. Pedí algo especial en la habitación y el personal hizo que sucediera, fue para mi aniversario. Hay un montón de comida para comer en la zona. Ya estamos planeando nuestro próximo viaje a la ciudad de México."
ui_bubble_rating bubble_50, junio de 2015,IheartaHoliday,"Nos encantó nuestra estancia en el Majestic! La vista es uno de los mejores y la razón por la que nos alojamos aquí. Las habitaciones son espaciosas, bien ventiladas y muy limpio. Todo el personal era muy amable y servicial. WiFi es al azar, pero era lo suficientemente bueno para nosotros. El restaurante de la terraza es un lugar estupendo para relajarse con un café y ver los acontecimientos especiales en la plaza de abajo. La ubicación es inmejorable. Sin duda nos alojaremos aquí de nuevo!"
ui_bubble_rating bubble_40, septiembre de 2015,Levent K,"Este hotel es una buena opción para la ciudad de México. La vista desde el hotel es Zócalo, catedral y palacio nacional. Si es posible, prefiero el 6Â° piso y habitación de esquina (creo que número de habitaciones es 606) por ver. Pero no se olvide si tu habitación está al lado de la avenida Madero, podrá escuchar los músicos (creo que no son músico) toda la noche. El personal es muy servicial."
ui_bubble_rating bubble_30, septiembre de 2015,CCC_wanderlust,"Reservé una estancia de tres noches aquí por medio de Booking.com para el primer fin de semana de septiembre. El taxi desde MEX aquí costo MX$224. El taxi no es capaz de conseguir en frente del hotel a la Agenda Madero, así que me dejaron en Zócalo, desde donde podía ver fácilmente el Best Western bandera marcando el frente del hotel. El registro fue eficiente; había solicitado una earlier check in y esa petición fue concedida. Mis primeras impresiones de la zona de recepción del hotel, al igual que mi habitación era muy favorable. Me gustó la decoración antigua. También me pareció encantador para que alguien utilizar el ascensor personalmente. Me asignaron habitación 206, que daba al Zócalo. La habitación no tiene aire acondicionado (no estoy seguro de si cualquiera de las,…"
ui_bubble_rating bubble_50, agosto de 2015,Sailorgirl77,"Me lo pasé tan bien con mi madre! Todo el personal en el restaurante (Martin, Mario y todo el personal del servicio de desayuno) era muy agradable, nos dio una cálida bienvenida cada mañana en el restaurante.  El personal de recepción y los botones era muy servicial y nos dio mucha información.  Se requiere mantenimiento a la habitación (detalles estancia mínima).  Sin embargo, la calidad de servicio y ubicación hace de este hotel un excelente!!!!"
ui_bubble_rating bubble_40, agosto de 2015,DevangDave,"Me alojé en este hotel para mi primer viaje a la ciudad de México durante 2015 Agosto. Se trata de un edificio antiguo de patrimonio, situado en la ciudad de México Central Square.. todo el popular atracción cerca a pie. Tienen habitaciones son amplias y el personal es también cooperativo. La terraza restaurante ofrece bonitas vistas a la catedral metropolitana y otros edificios coloniales ... tienen un buen desayuno y menú para cenar. hay cerca de muchas tiendas y el hotel también organiza para el recorrido por la ciudad."
ui_bubble_rating bubble_40, octubre de 2015,Thiago A,"Está muy bien situado, cerca de muchos lugares turísticos y buenos restaurantes. El personal es bastante amable y servicial. Desde el hotel se puede ir andando a varias atracciones turísticas, como el Zócalo Squarte, Latino Americana Torre Catedral y Ciudad de México. El único problema es el baño, que gotea un montón de agua cada vez que alguien toma una ducha, haciendo un auténtico desastre. Para resumir, es una muy buena opción para pasar unos días, quizás no para una estancia larga."
ui_bubble_rating bubble_30, noviembre de 2015,Louis R,"Ubicación perfecta, precios muy razonables. No te alojes aquí si usted requiere tranquilidad absoluta. Desde el sexto piso, he oído la misma canción interpretada por un músico de calle al menos 35 veces una tarde. Amable, personal que habla inglés. Este es un hotel con una buena relación calidad-precio con habitaciones apropiadas para esa categoría. Muy seguro en el centro de la ciudad. Sólo decepción es el casi inexistente conexión a Internet excepto en el vestíbulo."
ui_bubble_rating bubble_10, noviembre de 2015,ANP123,"Comí en el restaurante de este hotel y después de enviar mi comida de vuelta literalmente a 3 veces para ser frío mientras mi amigo envió sus volver 2 veces por la misma razón por la que pagamos por nuestra comida no consumida y la izquierda. El servicio aquí es terrible, la comida era mala y la actitud por debajo de la media. Les recomiendo que vayan al restaurante y beber una cerveza mientras admira las vistas. Está claro que el hotel está dirigido a los turistas porque con comida y servicio local no esta mal lo que volver"
ui_bubble_rating bubble_40, noviembre de 2015,mhenz,"La relación calidad-precio de este hotel es increíble, y teníamos una habitación con un balcón que daba el día de la muerta parade. No había una mejor asiento para ver las fiestas. Aquí está la advertencia: bueno Señor, esa habitación es ruidoso. Esperábamos que el ruido de la calle, pero al estar justo debajo del restaurante de la terraza, que podíamos escuchar cada silla moviéndose por la mañana. Estamos generalmente zapatillas pesados, así que no fue un gran problema. Los aspectos positivos de este lugar, excedió mucho el ruido desde arriba. (Uno más inconveniente: La presión del agua en la ducha era bastante triste.) Tengo quejas sobre nuestra elección de hotel, y sin duda lo recomendaría o estancia allí de nuevo. Los miembros del personal no son increíblemente amable y,…"
ui_bubble_rating bubble_40, octubre de 2015,BudgieHunterValley,"Bueno, todo mezclado los informes sobre el servicio, la limpieza y el ruido. Así que el Best Western Majestic está en el centro histórico de la ciudad México therere si lo que quieres es uno de los hoteles Hilton, la prueba de ruido, piĺlows fluffed, te sugiero que llame al hotel Hilton, sin embargo para emersion y la ubicación - bingo.  El personal es amable y servicial con buen inglés (mejor que mi español).  Las habitaciones están limpias, la cama es firme pero cómoda, conexión wi-fi.  Ubicación GUAU, sólo empaca tus tapones para los oídos y disfrutar del emersion.  PD: compras en línea una gran diferencia en los precios de reserva en línea."
ui_bubble_rating bubble_40, febrero de 2016,stefanc92,"Ciudad de México tiene todo lo que queríamos y más. El Best Western Majestic abulous tiene una ubicación en el centro de la ciudad, centro histórico, ciudad de México. Fácil acceso a los lugares de interés turístico, instalaciones y servicios. Muy apropiado para la ubicación. Precio razonable."
ui_bubble_rating bubble_20, enero de 2016,1travlgirl,"El hotel está en una ubicación estupenda, así que eso es una ventaja. Y el precio era justo. Pero, no sólo me molestó que no había caja fuerte en la habitación (no uno que ha trabajado en un largo tiempo de todos modos).  Yo no estaba consciente de esto cuando haga la reserva. Por lo demás estaba bien. El personal era bastante agradable, la habitación estaba lo suficientemente limpia, había un montón de agua caliente, y el hotel proporciona agua potable. Como han dicho otros, las camas eran bastante firmes (bueno, sólo avión dura) y el wifi irregular."
ui_bubble_rating bubble_40, enero de 2016,Peter T,"El Majestic Hotel en la ciudad de México está estupendamente situado en una esquina del Zócalo justo en el centro del corazón histórico de la ciudad, y su restaurante en la séptima planta, que da toda la acción. Todo el mundo que trabaja allí es encanto en sí; y el interior y el exterior son preciosas con todas las baldosas históricos y originales, tanto en las paredes y los suelos. Todo el hotel un poco me recuerda a la que brilla. Cuando llegamos por primera vez y nos fuimos a nuestra habitación, no había teléfono, no el café, sin llave de la caja, no había reloj despertador, enchufe eléctrico no cubre, no había Wi-Fi, ducha no taburete y la puerta no casi, incluso estrechamente, en forma es marco. Nuestro cuarto de baño se convirtió en una mezcla de piscina y una pista de,…"
ui_bubble_rating bubble_20, enero de 2016,christopher r,"Nos dijeron que nos dieron una habitación tranquila. Las tranquilas habitaciones tienen vistas a la plaza y el área de la recepción. El ruido puede ser oído desde aquí. Además, en esta habitación estaba directamente debajo de la cocina del restaurante, todo el ruido desde arriba puede ser escuchado aquí. El cuarto de baño ventana es parte del vacío entre edificios y posiblemente la basura está situado en la parte inferior, el olor a rancio basura entra por el cuarto de baño."
ui_bubble_rating bubble_40, diciembre de 2015,GuyFromPasadena,"Justo en la esquina de Zocaro Square. El hotel está frente a la Catedral y el Palacio. Estuvimos allí durante las vacaciones de Navidad y el enorme árbol de Navidad estaba justo en frente del hotel. No podría pedir una mejor ubicación. Si hacer excursiones como en Viator, el Zócalo es el punto de partida de muchas excursiones. Restaurantes, bares, lugares de interés, y festivas multitudes eran en cada dirección.  El desayuno estaba bien, aunque el bar de tortilla era sólo el fin de semana. El personal era muy servicial. Las habitaciones necesitan una actualización, pero que no estábamos en ellos lo suficiente como para sentir.  El único inconveniente fue que wifi por todas partes, pero las conexiones eran todavía deficiente."
ui_bubble_rating bubble_20, febrero de 2016,SurjM1,"Aunque tiene sus encantos y está ubicado en el centro, es ahora muy anticuado. Nos alojamos aquí por nuestros primeros 3 días en febrero como parte de un tour Virgen tesoros de México. No hay aire acondicionado, las habitaciones exteriores son ruidosas, las camas son duras y hace mucho frío por la noche. Nos cambiamos a una habitación interior. El agua de la ducha estaba encima de una bañera y el agua no quedaron como debería dejar centímetros de agua a sus pies. Las toallas eran delgados y los desayunos estaban tibios. La zona del desayuno debería abrir a las 7 de la mañana, abrió mucho más tarde en dos de las mañanas. No hay acceso directo al hotel en coche y, como tal, que tienes que arrastrar tu equipaje una manzana o dos dependiendo de donde fue dejado. La decoración es,…"
ui_bubble_rating bubble_40, febrero de 2016,Kim B,"Acabamos de regresar de un viaje a México para ver el monarcas. Nuestras dos primeras noches estuvimos en este hotel. Llegamos un día antes de nuestro viaje y nos quedamos un poco nervioso sobre cómo llegar desde el aeropuerto hasta nuestro hotel. Seguimos las indicaciones específicas como a lo que era para asegurarse de que es un ""auténtico"" taxi y funcionó bien. Tan pronto como nos fuimos recogida de equipajes había un servicio de taxi y el chico que hablaba suficiente inglés para nosotros para encontrar el taxi. Nuestro conductor era un joven joven y muy amable. El tráfico es una LOCURA siempre allí y me alegro de haber no estaba conduciendo. A sólo 3'4 millas hasta el hotel, pero nos llevó al menos 30 minutos. El hotel es muy viejo. Los dos primeros pisos son son 300-400,…"
ui_bubble_rating bubble_30, febrero de 2016,Alicia T,"Viajé a México para ver el invernando mariposas Monarca al norte de la ciudad. Como parte de mi paquete tour este hotel era mi primera parada de una noche. Me quedé muy impresionado con la arquitectura del edificio y la historia detrás de él. Disfruté un maravilloso desayuno en el restaurante del hotel, que está situado en el más alto nivel. Desde allí, se puede obtener una vista del amanecer, ya que llega hasta el Palacio Nacional. El hotel está convenientemente situado enfrente de la Plaza y la Catedral Metropolitana.  Sorprendentemente me pareció que las habitaciones promedio y esperaba algo un poco mejor simplemente porque el vestíbulo del hotel y otras zonas comunes son muy bonitas. La calidad de las toallas dejaban mucho que desear. Una vez más, la ventaja es su proximidad,…"
